case_id,activity,event_timestamp,actor,case_attributes
FT-COM-2025-00082,Verify Legal Entity,2025-06-21 01:49:10,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00083,Verify Legal Entity,2025-06-19 10:49:48,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00084,Verify Legal Entity,2025-06-22 12:47:54,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00085,Verify Legal Entity,2025-06-21 17:31:05,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00086,Verify Legal Entity,2025-06-22 15:51:28,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00087,Verify Legal Entity,2025-06-21 17:25:51,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00088,Verify Legal Entity,2025-06-23 15:37:38,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00089,Verify Legal Entity,2025-06-25 01:08:44,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00090,Verify Legal Entity,2025-06-23 17:15:11,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00091,Verify Legal Entity,2025-06-25 18:12:36,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00092,Verify Legal Entity,2025-06-25 09:19:59,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00093,Verify Legal Entity,2025-06-27 10:13:22,KYC Analyst (Commercial),entity_type=Corp;outcome=abandoned
FT-COM-2025-00094,Verify Legal Entity,2025-06-28 20:11:24,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00095,Verify Legal Entity,2025-06-26 21:17:28,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00096,Verify Legal Entity,2025-06-28 04:48:21,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00097,Verify Legal Entity,2025-06-28 13:50:07,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00098,Verify Legal Entity,2025-06-30 10:05:21,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00099,Verify Legal Entity,2025-06-29 18:09:17,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00100,Verify Legal Entity,2025-07-01 19:10:27,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00101,Verify Legal Entity,2025-07-03 14:31:44,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00102,Verify Legal Entity,2025-07-03 01:24:37,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00103,Verify Legal Entity,2025-07-02 11:08:12,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00104,Verify Legal Entity,2025-07-03 18:12:35,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00105,Verify Legal Entity,2025-07-04 02:03:56,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00106,Verify Legal Entity,2025-07-05 06:32:05,KYC Analyst (Commercial),entity_type=Corp;outcome=abandoned
FT-COM-2025-00107,Verify Legal Entity,2025-07-04 15:11:03,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00108,Verify Legal Entity,2025-07-06 13:01:37,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00109,Verify Legal Entity,2025-07-05 09:38:57,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00110,Verify Legal Entity,2025-07-06 04:49:07,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00111,Verify Legal Entity,2025-07-07 00:36:37,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00112,Verify Legal Entity,2025-07-07 06:18:34,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00113,Verify Legal Entity,2025-07-08 18:51:27,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00114,Verify Legal Entity,2025-07-09 14:55:44,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00115,Verify Legal Entity,2025-07-09 05:00:19,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00116,Verify Legal Entity,2025-07-10 06:55:57,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00117,Verify Legal Entity,2025-07-11 04:48:56,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00118,Verify Legal Entity,2025-07-11 02:46:07,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00119,Verify Legal Entity,2025-07-12 08:30:08,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00120,Verify Legal Entity,2025-07-14 10:33:33,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00121,Verify Legal Entity,2025-07-12 08:37:11,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00122,Verify Legal Entity,2025-07-14 12:58:55,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00123,Verify Legal Entity,2025-07-15 15:05:52,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00124,Verify Legal Entity,2025-07-14 22:13:45,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00125,Verify Legal Entity,2025-07-16 22:41:02,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00126,Verify Legal Entity,2025-07-15 17:52:00,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00127,Verify Legal Entity,2025-07-18 08:16:21,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00128,Verify Legal Entity,2025-07-17 04:33:28,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00129,Verify Legal Entity,2025-07-19 17:20:00,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00130,Verify Legal Entity,2025-07-19 13:56:27,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00131,Verify Legal Entity,2025-07-21 11:45:16,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00132,Verify Legal Entity,2025-07-19 15:59:56,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00133,Verify Legal Entity,2025-07-20 23:44:40,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00134,Verify Legal Entity,2025-07-21 21:49:27,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00135,Verify Legal Entity,2025-07-22 04:46:30,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00136,Verify Legal Entity,2025-07-23 13:22:08,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00137,Verify Legal Entity,2025-07-22 08:37:49,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00138,Verify Legal Entity,2025-07-24 17:56:49,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00139,Verify Legal Entity,2025-07-24 20:14:43,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00140,Verify Legal Entity,2025-07-26 10:52:44,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00141,Verify Legal Entity,2025-07-25 09:54:33,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00142,Verify Legal Entity,2025-07-27 14:13:06,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00143,Verify Legal Entity,2025-07-28 09:14:23,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00144,Verify Legal Entity,2025-07-27 05:15:43,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00145,Verify Legal Entity,2025-07-29 22:52:37,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00146,Verify Legal Entity,2025-07-29 12:02:33,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00147,Verify Legal Entity,2025-07-28 13:56:03,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00148,Verify Legal Entity,2025-07-28 13:02:48,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00149,Verify Legal Entity,2025-07-30 18:23:18,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00150,Verify Legal Entity,2025-07-31 15:57:36,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00151,Verify Legal Entity,2025-08-01 05:55:52,KYC Analyst (Commercial),entity_type=Corp;outcome=abandoned
FT-COM-2025-00152,Verify Legal Entity,2025-08-03 04:21:07,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00153,Verify Legal Entity,2025-08-02 07:58:12,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00154,Verify Legal Entity,2025-08-03 20:02:01,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00155,Verify Legal Entity,2025-08-02 19:13:20,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00156,Verify Legal Entity,2025-08-04 11:20:30,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00157,Verify Legal Entity,2025-08-03 17:12:00,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00158,Verify Legal Entity,2025-08-04 23:05:13,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00159,Verify Legal Entity,2025-08-05 19:35:25,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00160,Verify Legal Entity,2025-08-07 19:45:54,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00161,Verify Legal Entity,2025-08-06 05:06:19,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00162,Verify Legal Entity,2025-08-06 16:26:50,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00163,Verify Legal Entity,2025-08-08 14:42:05,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00164,Verify Legal Entity,2025-08-07 09:21:53,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00165,Verify Legal Entity,2025-08-09 19:26:18,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00166,Verify Legal Entity,2025-08-12 00:04:11,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00167,Verify Legal Entity,2025-08-09 22:38:20,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00168,Verify Legal Entity,2025-08-11 04:42:46,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00169,Verify Legal Entity,2025-08-11 12:19:59,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00170,Verify Legal Entity,2025-08-12 08:25:09,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00171,Verify Legal Entity,2025-08-12 10:30:03,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00171,Verify Legal Entity,2025-08-13 12:30:03,KYC Analyst (Commercial),rework_reason=incorporation_docs_outdated
FT-COM-2025-00172,Verify Legal Entity,2025-08-13 23:04:53,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00173,Verify Legal Entity,2025-08-15 15:57:39,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00174,Verify Legal Entity,2025-08-14 03:19:44,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00175,Verify Legal Entity,2025-08-15 20:06:10,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00176,Verify Legal Entity,2025-08-14 11:16:21,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00177,Verify Legal Entity,2025-08-18 05:35:38,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00178,Verify Legal Entity,2025-08-17 02:33:28,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00179,Verify Legal Entity,2025-08-19 07:04:32,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00180,Verify Legal Entity,2025-08-17 09:02:30,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00181,Verify Legal Entity,2025-08-20 21:36:54,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00182,Verify Legal Entity,2025-08-19 00:44:51,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00183,Verify Legal Entity,2025-08-20 08:15:14,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00184,Verify Legal Entity,2025-08-20 02:03:07,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00185,Verify Legal Entity,2025-08-22 14:28:57,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00186,Verify Legal Entity,2025-08-21 21:24:48,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00187,Verify Legal Entity,2025-08-22 06:31:09,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00188,Verify Legal Entity,2025-08-21 20:56:55,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00189,Verify Legal Entity,2025-08-22 17:04:53,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00190,Verify Legal Entity,2025-08-24 07:24:37,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00191,Verify Legal Entity,2025-08-24 20:15:54,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00192,Verify Legal Entity,2025-08-24 15:13:07,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00193,Verify Legal Entity,2025-08-24 20:09:17,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00194,Verify Legal Entity,2025-08-27 19:09:36,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00195,Verify Legal Entity,2025-08-26 14:48:49,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00196,Verify Legal Entity,2025-08-28 14:29:09,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00197,Verify Legal Entity,2025-08-27 11:44:30,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00198,Verify Legal Entity,2025-08-31 07:23:14,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00199,Verify Legal Entity,2025-08-31 14:44:04,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00200,Verify Legal Entity,2025-08-31 08:51:57,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00201,Verify Legal Entity,2025-08-31 15:27:20,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00202,Verify Legal Entity,2025-08-31 10:27:21,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00203,Verify Legal Entity,2025-09-02 05:52:41,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00204,Verify Legal Entity,2025-09-01 15:27:09,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00205,Verify Legal Entity,2025-09-02 02:53:41,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00205,Verify Legal Entity,2025-09-03 21:53:41,KYC Analyst (Commercial),rework_reason=incorporation_docs_outdated
FT-COM-2025-00206,Verify Legal Entity,2025-09-02 15:08:39,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00207,Verify Legal Entity,2025-09-04 16:41:57,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00208,Verify Legal Entity,2025-09-06 13:30:13,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
