case_id,activity,event_timestamp,actor,case_attributes
FT-COM-2025-00013,Run Sanctions & PEP Screening,2025-05-10 17:56:12,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00014,Run Sanctions & PEP Screening,2025-05-10 05:35:24,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00015,Run Sanctions & PEP Screening,2025-05-11 00:53:33,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00016,Run Sanctions & PEP Screening,2025-05-13 09:59:09,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00017,Run Sanctions & PEP Screening,2025-05-12 09:01:08,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00018,Run Sanctions & PEP Screening,2025-05-14 12:32:30,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00019,Run Sanctions & PEP Screening,2025-05-15 05:43:09,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00020,Run Sanctions & PEP Screening,2025-05-13 23:00:02,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00021,Run Sanctions & PEP Screening,2025-05-14 21:30:24,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00022,Run Sanctions & PEP Screening,2025-05-15 09:42:37,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00023,Run Sanctions & PEP Screening,2025-05-17 03:36:42,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00024,Run Sanctions & PEP Screening,2025-05-16 15:41:47,KYC Analyst (Commercial),entity_type=Corp;outcome=abandoned
FT-COM-2025-00025,Run Sanctions & PEP Screening,2025-05-18 04:02:44,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00026,Run Sanctions & PEP Screening,2025-05-16 23:33:16,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00027,Run Sanctions & PEP Screening,2025-05-18 06:07:02,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00028,Run Sanctions & PEP Screening,2025-05-19 19:20:22,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00029,Run Sanctions & PEP Screening,2025-05-20 21:06:11,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00030,Run Sanctions & PEP Screening,2025-05-21 02:57:18,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00030,Run Sanctions & PEP Screening,2025-05-24 09:57:18,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00031,Run Sanctions & PEP Screening,2025-05-20 15:52:25,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00032,Run Sanctions & PEP Screening,2025-05-23 02:33:04,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00033,Run Sanctions & PEP Screening,2025-05-22 07:51:29,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00034,Run Sanctions & PEP Screening,2025-05-24 03:48:04,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00035,Run Sanctions & PEP Screening,2025-05-22 10:12:14,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00035,Run Sanctions & PEP Screening,2025-05-25 11:12:14,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00037,Run Sanctions & PEP Screening,2025-05-25 05:25:39,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00038,Run Sanctions & PEP Screening,2025-05-24 05:15:40,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00039,Run Sanctions & PEP Screening,2025-05-24 07:46:31,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00040,Run Sanctions & PEP Screening,2025-05-27 16:51:47,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00041,Run Sanctions & PEP Screening,2025-05-29 07:04:21,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00043,Run Sanctions & PEP Screening,2025-05-28 04:33:06,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00044,Run Sanctions & PEP Screening,2025-05-29 04:55:23,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00045,Run Sanctions & PEP Screening,2025-05-29 20:55:08,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00046,Run Sanctions & PEP Screening,2025-05-29 02:42:33,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00047,Run Sanctions & PEP Screening,2025-05-30 23:20:46,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00048,Run Sanctions & PEP Screening,2025-06-01 04:24:14,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00048,Run Sanctions & PEP Screening,2025-06-04 01:24:14,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00049,Run Sanctions & PEP Screening,2025-05-31 17:40:28,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00050,Run Sanctions & PEP Screening,2025-06-01 15:37:18,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00051,Run Sanctions & PEP Screening,2025-06-01 21:31:03,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00052,Run Sanctions & PEP Screening,2025-06-02 18:04:26,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00052,Run Sanctions & PEP Screening,2025-06-05 15:04:26,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00053,Run Sanctions & PEP Screening,2025-06-04 20:28:58,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00053,Run Sanctions & PEP Screening,2025-06-07 03:28:58,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00054,Run Sanctions & PEP Screening,2025-06-04 00:06:32,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00055,Run Sanctions & PEP Screening,2025-06-04 16:19:20,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00056,Run Sanctions & PEP Screening,2025-06-03 12:17:03,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00057,Run Sanctions & PEP Screening,2025-06-06 10:45:55,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00057,Run Sanctions & PEP Screening,2025-06-09 00:45:55,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00058,Run Sanctions & PEP Screening,2025-06-08 23:52:44,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00059,Run Sanctions & PEP Screening,2025-06-06 13:49:31,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00060,Run Sanctions & PEP Screening,2025-06-06 11:32:58,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00061,Run Sanctions & PEP Screening,2025-06-07 23:16:15,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00062,Run Sanctions & PEP Screening,2025-06-09 00:00:35,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00063,Run Sanctions & PEP Screening,2025-06-07 16:21:21,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00064,Run Sanctions & PEP Screening,2025-06-11 19:13:58,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00065,Run Sanctions & PEP Screening,2025-06-11 03:53:03,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00066,Run Sanctions & PEP Screening,2025-06-12 14:36:44,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00067,Run Sanctions & PEP Screening,2025-06-12 03:47:53,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00068,Run Sanctions & PEP Screening,2025-06-12 19:29:55,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00069,Run Sanctions & PEP Screening,2025-06-14 21:50:43,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00070,Run Sanctions & PEP Screening,2025-06-14 06:21:39,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00072,Run Sanctions & PEP Screening,2025-06-15 05:03:47,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00072,Run Sanctions & PEP Screening,2025-06-16 18:03:47,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00073,Run Sanctions & PEP Screening,2025-06-15 01:46:37,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00074,Run Sanctions & PEP Screening,2025-06-17 00:11:40,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00075,Run Sanctions & PEP Screening,2025-06-16 21:06:04,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00076,Run Sanctions & PEP Screening,2025-06-16 23:38:13,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00077,Run Sanctions & PEP Screening,2025-06-18 08:01:57,KYC Analyst (Commercial),entity_type=Corp;outcome=abandoned
FT-COM-2025-00078,Run Sanctions & PEP Screening,2025-06-18 16:03:43,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00079,Run Sanctions & PEP Screening,2025-06-19 08:11:28,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00081,Run Sanctions & PEP Screening,2025-06-21 17:31:20,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00082,Run Sanctions & PEP Screening,2025-06-22 10:49:10,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00083,Run Sanctions & PEP Screening,2025-06-20 16:49:48,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00084,Run Sanctions & PEP Screening,2025-06-23 16:47:54,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00085,Run Sanctions & PEP Screening,2025-06-22 10:31:05,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00085,Run Sanctions & PEP Screening,2025-06-25 05:31:05,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00086,Run Sanctions & PEP Screening,2025-06-23 17:51:28,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00087,Run Sanctions & PEP Screening,2025-06-22 10:25:51,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00088,Run Sanctions & PEP Screening,2025-06-25 05:37:38,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00089,Run Sanctions & PEP Screening,2025-06-26 10:08:44,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00089,Run Sanctions & PEP Screening,2025-06-28 04:08:44,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00090,Run Sanctions & PEP Screening,2025-06-25 12:15:11,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00091,Run Sanctions & PEP Screening,2025-06-27 02:12:36,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00092,Run Sanctions & PEP Screening,2025-06-26 06:19:59,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00093,Run Sanctions & PEP Screening,2025-06-28 19:13:22,KYC Analyst (Commercial),entity_type=Corp;outcome=abandoned
FT-COM-2025-00094,Run Sanctions & PEP Screening,2025-06-30 04:11:24,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00095,Run Sanctions & PEP Screening,2025-06-27 20:17:28,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00096,Run Sanctions & PEP Screening,2025-06-29 18:48:21,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00097,Run Sanctions & PEP Screening,2025-06-29 14:50:07,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00098,Run Sanctions & PEP Screening,2025-07-01 08:05:21,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00099,Run Sanctions & PEP Screening,2025-07-01 09:09:17,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00100,Run Sanctions & PEP Screening,2025-07-02 08:10:27,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00101,Run Sanctions & PEP Screening,2025-07-04 12:31:44,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00102,Run Sanctions & PEP Screening,2025-07-04 05:24:37,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00103,Run Sanctions & PEP Screening,2025-07-03 03:08:12,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00104,Run Sanctions & PEP Screening,2025-07-05 12:12:35,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00105,Run Sanctions & PEP Screening,2025-07-05 12:03:56,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00107,Run Sanctions & PEP Screening,2025-07-06 06:11:03,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00108,Run Sanctions & PEP Screening,2025-07-08 03:01:37,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00108,Run Sanctions & PEP Screening,2025-07-11 06:01:37,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00109,Run Sanctions & PEP Screening,2025-07-05 15:38:57,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00110,Run Sanctions & PEP Screening,2025-07-07 06:49:07,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00111,Run Sanctions & PEP Screening,2025-07-08 13:36:37,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00112,Run Sanctions & PEP Screening,2025-07-07 14:18:34,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00112,Run Sanctions & PEP Screening,2025-07-09 01:18:34,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00113,Run Sanctions & PEP Screening,2025-07-10 15:51:27,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00114,Run Sanctions & PEP Screening,2025-07-11 09:55:44,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00115,Run Sanctions & PEP Screening,2025-07-10 04:00:19,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00115,Run Sanctions & PEP Screening,2025-07-13 03:00:19,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00116,Run Sanctions & PEP Screening,2025-07-10 14:55:57,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00117,Run Sanctions & PEP Screening,2025-07-12 02:48:56,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00118,Run Sanctions & PEP Screening,2025-07-11 21:46:07,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00119,Run Sanctions & PEP Screening,2025-07-13 01:30:08,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00120,Run Sanctions & PEP Screening,2025-07-15 09:33:33,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00121,Run Sanctions & PEP Screening,2025-07-13 23:37:11,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00122,Run Sanctions & PEP Screening,2025-07-15 07:58:55,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00123,Run Sanctions & PEP Screening,2025-07-17 18:05:52,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00124,Run Sanctions & PEP Screening,2025-07-16 00:13:45,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00125,Run Sanctions & PEP Screening,2025-07-18 06:41:02,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00126,Run Sanctions & PEP Screening,2025-07-16 08:52:00,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00127,Run Sanctions & PEP Screening,2025-07-20 08:16:21,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00128,Run Sanctions & PEP Screening,2025-07-18 05:33:28,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00129,Run Sanctions & PEP Screening,2025-07-20 21:20:00,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00130,Run Sanctions & PEP Screening,2025-07-20 16:56:27,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00131,Run Sanctions & PEP Screening,2025-07-23 07:45:16,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00132,Run Sanctions & PEP Screening,2025-07-21 05:59:56,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00133,Run Sanctions & PEP Screening,2025-07-22 11:44:40,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00134,Run Sanctions & PEP Screening,2025-07-22 12:49:27,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00135,Run Sanctions & PEP Screening,2025-07-23 13:46:30,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00136,Run Sanctions & PEP Screening,2025-07-25 09:22:08,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00137,Run Sanctions & PEP Screening,2025-07-22 14:37:49,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00137,Run Sanctions & PEP Screening,2025-07-24 05:37:49,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00138,Run Sanctions & PEP Screening,2025-07-25 09:56:49,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00139,Run Sanctions & PEP Screening,2025-07-26 03:14:43,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00140,Run Sanctions & PEP Screening,2025-07-28 11:52:44,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00141,Run Sanctions & PEP Screening,2025-07-26 05:54:33,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00142,Run Sanctions & PEP Screening,2025-07-29 13:13:06,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00143,Run Sanctions & PEP Screening,2025-07-28 22:14:23,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00144,Run Sanctions & PEP Screening,2025-07-28 08:15:43,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00145,Run Sanctions & PEP Screening,2025-07-31 01:52:37,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00145,Run Sanctions & PEP Screening,2025-08-02 06:52:37,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00146,Run Sanctions & PEP Screening,2025-07-31 13:02:33,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00147,Run Sanctions & PEP Screening,2025-07-29 09:56:03,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00148,Run Sanctions & PEP Screening,2025-07-29 07:02:48,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00148,Run Sanctions & PEP Screening,2025-07-31 20:02:48,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00149,Run Sanctions & PEP Screening,2025-08-01 00:23:18,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00150,Run Sanctions & PEP Screening,2025-08-02 08:57:36,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00152,Run Sanctions & PEP Screening,2025-08-04 13:21:07,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00153,Run Sanctions & PEP Screening,2025-08-03 06:58:12,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00154,Run Sanctions & PEP Screening,2025-08-05 03:02:01,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00154,Run Sanctions & PEP Screening,2025-08-07 10:02:01,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00155,Run Sanctions & PEP Screening,2025-08-04 09:13:20,KYC Analyst (Commercial),entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00156,Run Sanctions & PEP Screening,2025-08-06 03:20:30,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00157,Run Sanctions & PEP Screening,2025-08-05 16:12:00,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00157,Run Sanctions & PEP Screening,2025-08-07 13:12:00,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00158,Run Sanctions & PEP Screening,2025-08-06 07:05:13,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00160,Run Sanctions & PEP Screening,2025-08-09 04:45:54,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00160,Run Sanctions & PEP Screening,2025-08-11 22:45:54,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00161,Run Sanctions & PEP Screening,2025-08-06 21:06:19,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00162,Run Sanctions & PEP Screening,2025-08-08 11:26:50,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00163,Run Sanctions & PEP Screening,2025-08-10 00:42:05,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00163,Run Sanctions & PEP Screening,2025-08-12 23:42:05,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00164,Run Sanctions & PEP Screening,2025-08-08 15:21:53,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00165,Run Sanctions & PEP Screening,2025-08-10 20:26:18,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00166,Run Sanctions & PEP Screening,2025-08-12 21:04:11,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00167,Run Sanctions & PEP Screening,2025-08-11 17:38:20,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00168,Run Sanctions & PEP Screening,2025-08-12 02:42:46,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00169,Run Sanctions & PEP Screening,2025-08-13 08:19:59,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00170,Run Sanctions & PEP Screening,2025-08-13 16:25:09,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00171,Run Sanctions & PEP Screening,2025-08-15 10:30:03,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00172,Run Sanctions & PEP Screening,2025-08-15 06:04:53,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00173,Run Sanctions & PEP Screening,2025-08-16 10:57:39,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00174,Run Sanctions & PEP Screening,2025-08-14 21:19:44,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00174,Run Sanctions & PEP Screening,2025-08-17 16:19:44,KYC Analyst (Commercial),rework_reason=rerun_after_ubo_update
FT-COM-2025-00175,Run Sanctions & PEP Screening,2025-08-16 20:06:10,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00176,Run Sanctions & PEP Screening,2025-08-14 20:16:21,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00177,Run Sanctions & PEP Screening,2025-08-19 09:35:38,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00178,Run Sanctions & PEP Screening,2025-08-17 21:33:28,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00179,Run Sanctions & PEP Screening,2025-08-20 00:04:32,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00180,Run Sanctions & PEP Screening,2025-08-19 03:02:30,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
