case_id,activity,event_timestamp,actor,case_attributes
FT-COM-2025-00011,Set Up Account Mandate,2025-05-09 11:01:30,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00012,Identify Beneficial Owners,2025-05-08 22:03:57,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00012,Identify Beneficial Owners,2025-05-11 15:03:57,KYC Analyst (Commercial),rework_reason=ubo_docs_incomplete
FT-COM-2025-00012,Assess Credit Risk Profile,2025-05-11 22:03:57,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00012,Set Up Account Mandate,2025-05-13 00:03:57,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00013,Identify Beneficial Owners,2025-05-09 21:56:12,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00013,Assess Credit Risk Profile,2025-05-11 02:56:12,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00013,Set Up Account Mandate,2025-05-11 13:56:12,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00014,Identify Beneficial Owners,2025-05-09 16:35:24,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00014,Assess Credit Risk Profile,2025-05-11 14:35:24,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00014,Set Up Account Mandate,2025-05-11 23:35:24,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00015,Identify Beneficial Owners,2025-05-10 03:53:33,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00015,Assess Credit Risk Profile,2025-05-12 07:53:33,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00015,Set Up Account Mandate,2025-05-12 14:53:33,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00016,Identify Beneficial Owners,2025-05-13 00:59:09,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00016,Assess Credit Risk Profile,2025-05-14 08:59:09,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00016,Set Up Account Mandate,2025-05-14 12:59:09,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00017,Identify Beneficial Owners,2025-05-11 14:01:08,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00017,Assess Credit Risk Profile,2025-05-13 00:01:08,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00017,Set Up Account Mandate,2025-05-13 21:01:08,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00018,Identify Beneficial Owners,2025-05-13 19:32:30,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00018,Assess Credit Risk Profile,2025-05-15 22:32:30,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00018,Set Up Account Mandate,2025-05-16 05:32:30,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00019,Identify Beneficial Owners,2025-05-14 15:43:09,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00019,Assess Credit Risk Profile,2025-05-16 05:43:09,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00019,Set Up Account Mandate,2025-05-16 17:43:09,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00020,Identify Beneficial Owners,2025-05-13 21:00:02,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00020,Assess Credit Risk Profile,2025-05-15 01:00:02,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00020,Set Up Account Mandate,2025-05-16 02:00:02,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00021,Identify Beneficial Owners,2025-05-14 14:30:24,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00021,Assess Credit Risk Profile,2025-05-16 02:30:24,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00021,Set Up Account Mandate,2025-05-16 08:30:24,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00022,Identify Beneficial Owners,2025-05-14 19:42:37,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00022,Assess Credit Risk Profile,2025-05-16 01:42:37,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00022,Set Up Account Mandate,2025-05-16 21:42:37,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00023,Identify Beneficial Owners,2025-05-16 20:36:42,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00023,Assess Credit Risk Profile,2025-05-17 16:36:42,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00023,Set Up Account Mandate,2025-05-17 19:36:42,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00024,Identify Beneficial Owners,2025-05-16 13:41:47,KYC Analyst (Commercial),entity_type=Corp;outcome=abandoned
FT-COM-2025-00025,Identify Beneficial Owners,2025-05-17 04:02:44,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00025,Assess Credit Risk Profile,2025-05-18 16:02:44,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00025,Set Up Account Mandate,2025-05-19 15:02:44,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00026,Identify Beneficial Owners,2025-05-16 21:33:16,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00026,Assess Credit Risk Profile,2025-05-18 12:33:16,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00026,Set Up Account Mandate,2025-05-19 07:33:16,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00027,Identify Beneficial Owners,2025-05-17 18:07:02,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00027,Assess Credit Risk Profile,2025-05-19 22:07:02,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00027,Set Up Account Mandate,2025-05-20 08:07:02,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00028,Identify Beneficial Owners,2025-05-18 23:20:22,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00028,Assess Credit Risk Profile,2025-05-21 02:20:22,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00028,Set Up Account Mandate,2025-05-21 18:20:22,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00029,Identify Beneficial Owners,2025-05-20 08:06:11,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00029,Assess Credit Risk Profile,2025-05-22 14:06:11,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00029,Set Up Account Mandate,2025-05-22 20:06:11,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00030,Identify Beneficial Owners,2025-05-20 03:57:18,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00030,Assess Credit Risk Profile,2025-05-23 19:57:18,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00030,Identify Beneficial Owners,2025-05-23 22:57:18,KYC Analyst (Commercial),rework_reason=ubo_docs_incomplete
FT-COM-2025-00030,Set Up Account Mandate,2025-05-24 01:57:18,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00031,Identify Beneficial Owners,2025-05-19 18:52:25,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00031,Assess Credit Risk Profile,2025-05-22 00:52:25,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00031,Set Up Account Mandate,2025-05-23 02:52:25,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00032,Identify Beneficial Owners,2025-05-22 10:33:04,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00032,Assess Credit Risk Profile,2025-05-24 07:33:04,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00032,Set Up Account Mandate,2025-05-24 15:33:04,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00033,Identify Beneficial Owners,2025-05-22 04:51:29,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00033,Assess Credit Risk Profile,2025-05-23 12:51:29,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00033,Set Up Account Mandate,2025-05-24 11:51:29,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00034,Identify Beneficial Owners,2025-05-23 01:48:04,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00034,Assess Credit Risk Profile,2025-05-25 14:48:04,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00034,Set Up Account Mandate,2025-05-26 03:48:04,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00035,Identify Beneficial Owners,2025-05-21 08:12:14,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00035,Identify Beneficial Owners,2025-05-25 04:12:14,KYC Analyst (Commercial),rework_reason=ubo_docs_incomplete
FT-COM-2025-00035,Assess Credit Risk Profile,2025-05-27 10:12:14,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00035,Set Up Account Mandate,2025-05-28 12:12:14,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00037,Identify Beneficial Owners,2025-05-24 11:25:39,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00037,Assess Credit Risk Profile,2025-05-25 15:25:39,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00037,Set Up Account Mandate,2025-05-26 02:25:39,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00038,Identify Beneficial Owners,2025-05-23 03:15:40,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00038,Assess Credit Risk Profile,2025-05-25 04:15:40,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00038,Set Up Account Mandate,2025-05-25 16:15:40,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00039,Identify Beneficial Owners,2025-05-23 23:46:31,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00039,Assess Credit Risk Profile,2025-05-24 19:46:31,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00039,Set Up Account Mandate,2025-05-25 12:46:31,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00040,Identify Beneficial Owners,2025-05-26 23:51:47,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00040,Assess Credit Risk Profile,2025-05-28 16:51:47,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00040,Set Up Account Mandate,2025-05-29 09:51:47,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00041,Identify Beneficial Owners,2025-05-28 19:04:21,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00041,Assess Credit Risk Profile,2025-06-06 04:04:21,Credit Underwriter,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00041,Set Up Account Mandate,2025-06-06 07:04:21,Onboarding Operations,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00042,Identify Beneficial Owners,2025-05-27 07:34:34,KYC Analyst (Commercial),entity_type=Corp;outcome=abandoned
FT-COM-2025-00043,Identify Beneficial Owners,2025-05-27 06:33:06,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00043,Assess Credit Risk Profile,2025-06-08 17:33:06,Credit Underwriter,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00043,Set Up Account Mandate,2025-06-09 18:33:06,Onboarding Operations,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00044,Identify Beneficial Owners,2025-05-29 00:55:23,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00044,Assess Credit Risk Profile,2025-05-30 09:55:23,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00044,Set Up Account Mandate,2025-05-30 18:55:23,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00045,Identify Beneficial Owners,2025-05-28 22:55:08,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00045,Assess Credit Risk Profile,2025-05-30 06:55:08,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00045,Set Up Account Mandate,2025-05-31 01:55:08,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00046,Identify Beneficial Owners,2025-05-28 10:42:33,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00046,Assess Credit Risk Profile,2025-05-30 08:42:33,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00046,Set Up Account Mandate,2025-05-30 18:42:33,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00047,Identify Beneficial Owners,2025-05-30 11:20:46,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00047,Assess Credit Risk Profile,2025-06-08 21:20:46,Credit Underwriter,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00047,Set Up Account Mandate,2025-06-09 05:20:46,Onboarding Operations,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00048,Identify Beneficial Owners,2025-05-31 20:24:14,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00048,Identify Beneficial Owners,2025-06-03 15:24:14,KYC Analyst (Commercial),rework_reason=ubo_docs_incomplete
FT-COM-2025-00048,Assess Credit Risk Profile,2025-06-06 07:24:14,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00048,Set Up Account Mandate,2025-06-07 03:24:14,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00049,Identify Beneficial Owners,2025-05-31 03:40:28,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00049,Assess Credit Risk Profile,2025-06-01 21:40:28,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00049,Set Up Account Mandate,2025-06-02 02:40:28,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00050,Identify Beneficial Owners,2025-05-31 13:37:18,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00050,Assess Credit Risk Profile,2025-06-02 10:37:18,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00050,Set Up Account Mandate,2025-06-03 10:37:18,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00051,Identify Beneficial Owners,2025-06-01 04:31:03,KYC Analyst (Commercial),entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00051,Assess Credit Risk Profile,2025-06-14 12:31:03,Credit Underwriter,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00051,Set Up Account Mandate,2025-06-15 07:31:03,Onboarding Operations,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00052,Identify Beneficial Owners,2025-06-02 16:04:26,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00052,Assess Credit Risk Profile,2025-06-05 06:04:26,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00052,Identify Beneficial Owners,2025-06-05 08:04:26,KYC Analyst (Commercial),rework_reason=ubo_docs_incomplete
FT-COM-2025-00052,Set Up Account Mandate,2025-06-06 03:04:26,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00053,Identify Beneficial Owners,2025-06-03 19:28:58,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00053,Identify Beneficial Owners,2025-06-06 23:28:58,KYC Analyst (Commercial),rework_reason=ubo_docs_incomplete
FT-COM-2025-00053,Assess Credit Risk Profile,2025-06-09 04:28:58,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00053,Set Up Account Mandate,2025-06-09 23:28:58,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00054,Identify Beneficial Owners,2025-06-03 19:06:32,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00054,Assess Credit Risk Profile,2025-06-05 05:06:32,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00054,Set Up Account Mandate,2025-06-05 12:06:32,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00055,Identify Beneficial Owners,2025-06-03 21:19:20,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00055,Assess Credit Risk Profile,2025-06-06 12:19:20,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00055,Set Up Account Mandate,2025-06-07 04:19:20,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00056,Identify Beneficial Owners,2025-06-02 19:17:03,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00056,Assess Credit Risk Profile,2025-06-04 15:17:03,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00056,Set Up Account Mandate,2025-06-04 18:17:03,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00057,Identify Beneficial Owners,2025-06-05 23:45:55,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00057,Identify Beneficial Owners,2025-06-08 13:45:55,KYC Analyst (Commercial),rework_reason=ubo_docs_incomplete
FT-COM-2025-00057,Assess Credit Risk Profile,2025-06-09 18:45:55,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00057,Set Up Account Mandate,2025-06-10 00:45:55,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00058,Identify Beneficial Owners,2025-06-07 21:52:44,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00058,Assess Credit Risk Profile,2025-06-10 07:52:44,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00058,Set Up Account Mandate,2025-06-10 19:52:44,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00059,Identify Beneficial Owners,2025-06-06 00:49:31,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00059,Assess Credit Risk Profile,2025-06-06 19:49:31,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00059,Set Up Account Mandate,2025-06-07 01:49:31,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00060,Identify Beneficial Owners,2025-06-05 20:32:58,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00060,Assess Credit Risk Profile,2025-06-07 11:32:58,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00060,Set Up Account Mandate,2025-06-08 00:32:58,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00061,Identify Beneficial Owners,2025-06-07 09:16:15,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00061,Assess Credit Risk Profile,2025-06-09 11:16:15,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00061,Set Up Account Mandate,2025-06-10 12:16:15,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00062,Identify Beneficial Owners,2025-06-08 04:00:35,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00062,Assess Credit Risk Profile,2025-06-10 04:00:35,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00062,Set Up Account Mandate,2025-06-10 12:00:35,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00063,Identify Beneficial Owners,2025-06-07 13:21:21,KYC Analyst (Commercial),entity_type=Partnership;outcome=approved
FT-COM-2025-00063,Assess Credit Risk Profile,2025-06-08 20:21:21,Credit Underwriter,entity_type=Partnership;outcome=approved
FT-COM-2025-00063,Set Up Account Mandate,2025-06-09 11:21:21,Onboarding Operations,entity_type=Partnership;outcome=approved
FT-COM-2025-00064,Identify Beneficial Owners,2025-06-11 05:13:58,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00064,Assess Credit Risk Profile,2025-06-13 13:13:58,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00064,Set Up Account Mandate,2025-06-14 09:13:58,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00065,Identify Beneficial Owners,2025-06-10 22:53:03,KYC Analyst (Commercial),entity_type=Corp;outcome=approved
FT-COM-2025-00065,Assess Credit Risk Profile,2025-06-12 16:53:03,Credit Underwriter,entity_type=Corp;outcome=approved
FT-COM-2025-00065,Set Up Account Mandate,2025-06-13 01:53:03,Onboarding Operations,entity_type=Corp;outcome=approved
FT-COM-2025-00066,Identify Beneficial Owners,2025-06-11 22:36:44,KYC Analyst (Commercial),entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00066,Assess Credit Risk Profile,2025-06-21 16:36:44,Credit Underwriter,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00066,Set Up Account Mandate,2025-06-22 06:36:44,Onboarding Operations,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00067,Identify Beneficial Owners,2025-06-11 13:47:53,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00067,Assess Credit Risk Profile,2025-06-13 21:47:53,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00067,Set Up Account Mandate,2025-06-14 11:47:53,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00068,Identify Beneficial Owners,2025-06-12 03:29:55,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00068,Assess Credit Risk Profile,2025-06-14 04:29:55,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00068,Set Up Account Mandate,2025-06-14 19:29:55,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00069,Identify Beneficial Owners,2025-06-14 06:50:43,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00070,Identify Beneficial Owners,2025-06-13 05:21:39,KYC Analyst (Commercial),entity_type=LP;outcome=approved
FT-COM-2025-00070,Assess Credit Risk Profile,2025-06-14 14:21:39,Credit Underwriter,entity_type=LP;outcome=approved
FT-COM-2025-00070,Set Up Account Mandate,2025-06-15 11:21:39,Onboarding Operations,entity_type=LP;outcome=approved
FT-COM-2025-00071,Identify Beneficial Owners,2025-06-15 09:47:11,KYC Analyst (Commercial),entity_type=LLC;outcome=abandoned
FT-COM-2025-00072,Identify Beneficial Owners,2025-06-14 17:03:47,KYC Analyst (Commercial),entity_type=LLC;outcome=approved
FT-COM-2025-00072,Identify Beneficial Owners,2025-06-16 14:03:47,KYC Analyst (Commercial),rework_reason=ubo_docs_incomplete
FT-COM-2025-00072,Assess Credit Risk Profile,2025-06-19 13:03:47,Credit Underwriter,entity_type=LLC;outcome=approved
FT-COM-2025-00072,Set Up Account Mandate,2025-06-20 02:03:47,Onboarding Operations,entity_type=LLC;outcome=approved
FT-COM-2025-00073,Identify Beneficial Owners,2025-06-14 13:46:37,KYC Analyst (Commercial),entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00073,Assess Credit Risk Profile,2025-06-16 04:46:37,Credit Underwriter,entity_type=LLC;outcome=declined;decline_reason=industry_blocked
