case_id,activity,event_timestamp,actor,case_attributes
FT-SME-2025-00025,Pull Owner Personal Credit,2025-05-10 08:08:40,Loan Processor,loan_amount=744625;industry=construction;outcome=funded
FT-SME-2025-00026,Pull Owner Personal Credit,2025-05-10 03:31:15,Loan Processor,loan_amount=266378;industry=professional_services;outcome=funded
FT-SME-2025-00027,Pull Owner Personal Credit,2025-05-10 14:04:17,Loan Processor,loan_amount=306754;industry=construction;outcome=funded
FT-SME-2025-00028,Pull Owner Personal Credit,2025-05-11 07:50:57,Loan Processor,loan_amount=790989;outcome=funded;uw_path=manual
FT-SME-2025-00029,Pull Owner Personal Credit,2025-05-13 05:48:32,Loan Processor,loan_amount=69509;industry=manufacturing;outcome=funded
FT-SME-2025-00030,Pull Owner Personal Credit,2025-05-11 06:34:19,Loan Processor,loan_amount=731737;industry=healthcare;outcome=funded
FT-SME-2025-00031,Pull Owner Personal Credit,2025-05-14 11:32:26,Loan Processor,loan_amount=115018;outcome=funded
FT-SME-2025-00032,Pull Owner Personal Credit,2025-05-14 00:05:31,Loan Processor,loan_amount=70305;industry=healthcare;outcome=funded
FT-SME-2025-00033,Pull Owner Personal Credit,2025-05-12 06:24:40,Loan Processor,loan_amount=255217;outcome=withdrawn;withdrawal_reason=no_response
FT-SME-2025-00034,Pull Owner Personal Credit,2025-05-11 23:20:24,Loan Processor,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00035,Pull Owner Personal Credit,2025-05-14 09:14:36,Loan Processor,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00036,Pull Owner Personal Credit,2025-05-13 15:14:31,Loan Processor,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00037,Pull Owner Personal Credit,2025-05-16 00:40:32,Loan Processor,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00038,Pull Owner Personal Credit,2025-05-14 18:51:43,Loan Processor,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00039,Pull Owner Personal Credit,2025-05-15 03:15:54,Loan Processor,loan_amount=480677;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00040,Pull Owner Personal Credit,2025-05-16 01:50:03,Loan Processor,loan_amount=271114;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00041,Pull Owner Personal Credit,2025-05-17 06:53:37,Loan Processor,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00042,Pull Owner Personal Credit,2025-05-19 13:54:18,Loan Processor,loan_amount=267725;outcome=funded
FT-SME-2025-00043,Pull Owner Personal Credit,2025-05-15 05:52:12,Loan Processor,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00044,Pull Owner Personal Credit,2025-05-16 02:15:09,Loan Processor,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00045,Pull Owner Personal Credit,2025-05-16 04:52:52,Loan Processor,loan_amount=176700;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00046,Pull Owner Personal Credit,2025-05-19 16:06:57,Loan Processor,loan_amount=642102;outcome=funded
FT-SME-2025-00047,Pull Owner Personal Credit,2025-05-18 06:34:26,Loan Processor,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00048,Pull Owner Personal Credit,2025-05-16 08:31:54,Loan Processor,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00049,Pull Owner Personal Credit,2025-05-21 09:40:15,Loan Processor,loan_amount=585776;outcome=funded
FT-SME-2025-00050,Pull Owner Personal Credit,2025-05-17 08:45:09,Loan Processor,loan_amount=125475;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00051,Pull Owner Personal Credit,2025-05-17 06:23:42,Loan Processor,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00052,Pull Owner Personal Credit,2025-05-17 00:26:49,Loan Processor,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00053,Pull Owner Personal Credit,2025-05-21 06:33:21,Loan Processor,loan_amount=67931;outcome=withdrawn;withdrawal_reason=no_response
FT-SME-2025-00054,Pull Owner Personal Credit,2025-05-23 05:19:10,Loan Processor,loan_amount=199574;outcome=funded
FT-SME-2025-00055,Pull Owner Personal Credit,2025-05-21 17:00:45,Loan Processor,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00056,Pull Owner Personal Credit,2025-05-20 19:52:50,Loan Processor,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00057,Pull Owner Personal Credit,2025-05-23 19:24:29,Loan Processor,loan_amount=425593;outcome=funded
FT-SME-2025-00058,Pull Owner Personal Credit,2025-05-21 17:08:21,Loan Processor,loan_amount=347241;outcome=funded
FT-SME-2025-00059,Pull Owner Personal Credit,2025-05-22 10:06:12,Loan Processor,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00060,Pull Owner Personal Credit,2025-05-23 05:38:00,Loan Processor,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00061,Pull Owner Personal Credit,2025-05-21 10:48:09,Loan Processor,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00062,Pull Owner Personal Credit,2025-05-24 16:05:04,Loan Processor,loan_amount=600039;outcome=funded
FT-SME-2025-00063,Pull Owner Personal Credit,2025-05-21 11:19:25,Loan Processor,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00064,Pull Owner Personal Credit,2025-05-21 11:41:44,Loan Processor,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00065,Pull Owner Personal Credit,2025-05-21 02:14:27,Loan Processor,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00066,Pull Owner Personal Credit,2025-05-21 18:54:31,Loan Processor,loan_amount=169288;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00067,Pull Owner Personal Credit,2025-05-23 07:47:33,Loan Processor,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00068,Pull Owner Personal Credit,2025-05-23 17:30:19,Loan Processor,loan_amount=75009;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00069,Pull Owner Personal Credit,2025-05-25 06:19:49,Loan Processor,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00071,Pull Owner Personal Credit,2025-05-26 01:59:58,Loan Processor,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00072,Pull Owner Personal Credit,2025-05-25 14:04:18,Loan Processor,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00073,Pull Owner Personal Credit,2025-05-23 05:59:38,Loan Processor,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00074,Pull Owner Personal Credit,2025-05-26 05:29:37,Loan Processor,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00075,Pull Owner Personal Credit,2025-05-24 15:56:03,Loan Processor,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00076,Pull Owner Personal Credit,2025-05-25 21:46:20,Loan Processor,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00077,Pull Owner Personal Credit,2025-05-28 04:48:34,Loan Processor,loan_amount=639597;outcome=funded
FT-SME-2025-00078,Pull Owner Personal Credit,2025-05-27 11:47:09,Loan Processor,loan_amount=157294;industry=healthcare;outcome=funded
FT-SME-2025-00079,Pull Owner Personal Credit,2025-05-29 09:11:01,Loan Processor,loan_amount=742607;outcome=funded
FT-SME-2025-00080,Pull Owner Personal Credit,2025-05-25 18:17:34,Loan Processor,loan_amount=1404464;outcome=funded;uw_path=manual
FT-SME-2025-00081,Pull Owner Personal Credit,2025-05-27 05:28:50,Loan Processor,loan_amount=252908;industry=healthcare;outcome=funded
FT-SME-2025-00082,Pull Owner Personal Credit,2025-05-26 08:46:20,Loan Processor,loan_amount=67449;industry=healthcare;outcome=funded
FT-SME-2025-00083,Pull Owner Personal Credit,2025-05-27 03:21:21,Loan Processor,loan_amount=693141;outcome=funded;uw_path=manual
FT-SME-2025-00084,Pull Owner Personal Credit,2025-05-29 07:50:34,Loan Processor,loan_amount=423732;industry=manufacturing;outcome=funded
FT-SME-2025-00085,Pull Owner Personal Credit,2025-05-27 11:10:12,Loan Processor,loan_amount=95880;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00086,Pull Owner Personal Credit,2025-05-31 04:28:53,Loan Processor,loan_amount=593108;outcome=funded
FT-SME-2025-00087,Pull Owner Personal Credit,2025-06-01 14:02:44,Loan Processor,loan_amount=634035;outcome=funded
FT-SME-2025-00088,Pull Owner Personal Credit,2025-05-29 02:06:27,Loan Processor,loan_amount=693395;industry=manufacturing;outcome=funded
FT-SME-2025-00089,Pull Owner Personal Credit,2025-05-29 06:27:04,Loan Processor,loan_amount=624784;industry=retail;outcome=funded
FT-SME-2025-00090,Pull Owner Personal Credit,2025-05-30 18:44:57,Loan Processor,loan_amount=298798;outcome=funded;uw_path=manual
FT-SME-2025-00091,Pull Owner Personal Credit,2025-05-28 22:34:00,Loan Processor,loan_amount=142057;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00092,Pull Owner Personal Credit,2025-05-30 18:24:45,Loan Processor,loan_amount=296541;outcome=funded;uw_path=manual
FT-SME-2025-00093,Pull Owner Personal Credit,2025-05-30 13:52:34,Loan Processor,loan_amount=347137;industry=retail;outcome=funded
FT-SME-2025-00094,Pull Owner Personal Credit,2025-05-29 07:39:59,Loan Processor,loan_amount=112957;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00095,Pull Owner Personal Credit,2025-05-30 14:57:32,Loan Processor,loan_amount=283124;industry=construction;outcome=funded
FT-SME-2025-00096,Pull Owner Personal Credit,2025-06-01 08:12:00,Loan Processor,loan_amount=1237693;outcome=funded;uw_path=manual
FT-SME-2025-00097,Pull Owner Personal Credit,2025-05-31 06:06:48,Loan Processor,loan_amount=586283;industry=healthcare;outcome=funded
FT-SME-2025-00098,Pull Owner Personal Credit,2025-06-04 20:59:57,Loan Processor,loan_amount=566548;outcome=funded
FT-SME-2025-00099,Pull Owner Personal Credit,2025-06-01 15:10:50,Loan Processor,loan_amount=518120;outcome=funded;uw_path=manual
FT-SME-2025-00100,Pull Owner Personal Credit,2025-06-01 15:30:06,Loan Processor,loan_amount=61310;industry=healthcare;outcome=funded
FT-SME-2025-00101,Pull Owner Personal Credit,2025-06-02 17:26:42,Loan Processor,loan_amount=581480;outcome=funded
FT-SME-2025-00102,Pull Owner Personal Credit,2025-06-05 14:45:21,Loan Processor,loan_amount=283902;outcome=funded
FT-SME-2025-00103,Pull Owner Personal Credit,2025-06-03 00:01:31,Loan Processor,loan_amount=204184;outcome=declined;decline_reason=insufficient_collateral
FT-SME-2025-00104,Pull Owner Personal Credit,2025-06-07 19:04:08,Loan Processor,loan_amount=161020;outcome=funded
FT-SME-2025-00105,Pull Owner Personal Credit,2025-06-01 21:56:11,Loan Processor,loan_amount=62847;outcome=declined;decline_reason=fico_below_threshold
FT-SME-2025-00106,Pull Owner Personal Credit,2025-06-04 04:09:40,Loan Processor,loan_amount=619671;industry=professional_services;outcome=funded
FT-SME-2025-00107,Pull Owner Personal Credit,2025-06-07 02:55:52,Loan Processor,loan_amount=617364;outcome=funded
FT-SME-2025-00108,Pull Owner Personal Credit,2025-06-03 09:48:42,Loan Processor,loan_amount=153772;industry=professional_services;outcome=funded
FT-SME-2025-00109,Pull Owner Personal Credit,2025-06-03 05:08:30,Loan Processor,loan_amount=371582;industry=professional_services;outcome=funded
FT-SME-2025-00110,Pull Owner Personal Credit,2025-06-05 14:11:55,Loan Processor,loan_amount=1140794;outcome=funded;uw_path=manual
FT-SME-2025-00111,Pull Owner Personal Credit,2025-06-04 10:15:47,Loan Processor,loan_amount=316713;outcome=funded
FT-SME-2025-00112,Pull Owner Personal Credit,2025-06-06 08:54:02,Loan Processor,loan_amount=650003;industry=construction;outcome=funded
FT-SME-2025-00113,Pull Owner Personal Credit,2025-06-07 09:16:18,Loan Processor,loan_amount=358365;outcome=funded
FT-SME-2025-00114,Pull Owner Personal Credit,2025-06-04 19:44:08,Loan Processor,loan_amount=282368;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00115,Pull Owner Personal Credit,2025-06-08 02:38:11,Loan Processor,loan_amount=371261;outcome=funded
FT-SME-2025-00116,Pull Owner Personal Credit,2025-06-04 18:07:16,Loan Processor,loan_amount=499745;outcome=withdrawn;withdrawal_reason=found_other_lender
FT-SME-2025-00117,Pull Owner Personal Credit,2025-06-08 01:31:27,Loan Processor,loan_amount=307157;outcome=funded
FT-SME-2025-00118,Pull Owner Personal Credit,2025-06-08 03:07:25,Loan Processor,loan_amount=701504;industry=professional_services;outcome=funded
FT-SME-2025-00119,Pull Owner Personal Credit,2025-06-07 20:17:34,Loan Processor,loan_amount=154551;outcome=declined;decline_reason=fico_below_threshold
FT-SME-2025-00120,Pull Owner Personal Credit,2025-06-07 02:48:03,Loan Processor,loan_amount=128990;outcome=declined;decline_reason=fico_below_threshold
FT-SME-2025-00121,Pull Owner Personal Credit,2025-06-08 02:58:20,Loan Processor,loan_amount=845560;outcome=funded;uw_path=manual
FT-SME-2025-00122,Pull Owner Personal Credit,2025-06-06 11:37:56,Loan Processor,loan_amount=1479296;outcome=funded;uw_path=manual
FT-SME-2025-00123,Pull Owner Personal Credit,2025-06-08 15:07:48,Loan Processor,loan_amount=661130;industry=professional_services;outcome=funded
FT-SME-2025-00124,Pull Owner Personal Credit,2025-06-10 16:08:21,Loan Processor,loan_amount=160527;outcome=declined;decline_reason=fico_below_threshold
FT-SME-2025-00125,Pull Owner Personal Credit,2025-06-09 01:06:44,Loan Processor,loan_amount=273820;industry=manufacturing;outcome=funded
FT-SME-2025-00126,Pull Owner Personal Credit,2025-06-09 17:33:23,Loan Processor,loan_amount=460176;industry=professional_services;outcome=funded
FT-SME-2025-00127,Pull Owner Personal Credit,2025-06-10 08:21:36,Loan Processor,loan_amount=52607;industry=healthcare;outcome=funded
FT-SME-2025-00128,Pull Owner Personal Credit,2025-06-08 14:14:44,Loan Processor,loan_amount=180408;industry=construction;outcome=funded
FT-SME-2025-00129,Pull Owner Personal Credit,2025-06-09 22:06:25,Loan Processor,loan_amount=179850;outcome=declined;decline_reason=fico_below_threshold
FT-SME-2025-00130,Pull Owner Personal Credit,2025-06-11 01:05:07,Loan Processor,loan_amount=216676;industry=healthcare;outcome=funded
FT-SME-2025-00131,Pull Owner Personal Credit,2025-06-12 17:19:14,Loan Processor,loan_amount=230321;outcome=funded
FT-SME-2025-00132,Pull Owner Personal Credit,2025-06-12 02:57:27,Loan Processor,loan_amount=200081;outcome=declined;decline_reason=fico_below_threshold
FT-SME-2025-00133,Pull Owner Personal Credit,2025-06-12 07:35:04,Loan Processor,loan_amount=326599;industry=construction;outcome=funded
FT-SME-2025-00134,Pull Owner Personal Credit,2025-06-09 11:06:16,Loan Processor,loan_amount=80201;industry=retail;outcome=funded
FT-SME-2025-00135,Pull Owner Personal Credit,2025-06-11 07:40:06,Loan Processor,loan_amount=475834;industry=retail;outcome=funded
FT-SME-2025-00136,Pull Owner Personal Credit,2025-06-13 04:57:48,Loan Processor,loan_amount=251169;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00137,Pull Owner Personal Credit,2025-06-13 16:07:13,Loan Processor,loan_amount=193831;outcome=withdrawn;withdrawal_reason=found_other_lender
FT-SME-2025-00138,Pull Owner Personal Credit,2025-06-14 16:41:20,Loan Processor,loan_amount=640546;outcome=funded
FT-SME-2025-00139,Pull Owner Personal Credit,2025-06-12 19:22:04,Loan Processor,loan_amount=310767;outcome=funded;uw_path=manual
FT-SME-2025-00140,Pull Owner Personal Credit,2025-06-12 23:28:08,Loan Processor,loan_amount=394947;industry=professional_services;outcome=funded
FT-SME-2025-00141,Pull Owner Personal Credit,2025-06-17 08:41:42,Loan Processor,loan_amount=126131;outcome=funded
FT-SME-2025-00142,Pull Owner Personal Credit,2025-06-12 11:36:24,Loan Processor,loan_amount=698108;industry=manufacturing;outcome=funded
FT-SME-2025-00143,Pull Owner Personal Credit,2025-06-14 18:55:17,Loan Processor,loan_amount=582008;industry=construction;outcome=funded
FT-SME-2025-00144,Pull Owner Personal Credit,2025-06-14 19:53:51,Loan Processor,loan_amount=548148;outcome=funded;uw_path=manual
FT-SME-2025-00145,Pull Owner Personal Credit,2025-06-16 04:31:32,Loan Processor,loan_amount=233565;outcome=funded
FT-SME-2025-00146,Pull Owner Personal Credit,2025-06-15 19:20:56,Loan Processor,loan_amount=414581;outcome=funded
FT-SME-2025-00147,Pull Owner Personal Credit,2025-06-18 21:29:43,Loan Processor,loan_amount=178872;outcome=funded
FT-SME-2025-00148,Pull Owner Personal Credit,2025-06-14 08:12:11,Loan Processor,loan_amount=348136;industry=retail;outcome=funded
FT-SME-2025-00149,Pull Owner Personal Credit,2025-06-16 14:35:39,Loan Processor,loan_amount=585036;industry=manufacturing;outcome=funded
FT-SME-2025-00150,Pull Owner Personal Credit,2025-06-16 23:57:18,Loan Processor,loan_amount=434319;industry=construction;outcome=funded
FT-SME-2025-00151,Pull Owner Personal Credit,2025-06-17 02:08:29,Loan Processor,loan_amount=351753;outcome=withdrawn;withdrawal_reason=no_response
FT-SME-2025-00152,Pull Owner Personal Credit,2025-06-15 10:43:32,Loan Processor,loan_amount=58700;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00153,Pull Owner Personal Credit,2025-06-16 09:25:34,Loan Processor,loan_amount=746774;industry=manufacturing;outcome=funded
FT-SME-2025-00154,Pull Owner Personal Credit,2025-06-15 22:52:16,Loan Processor,loan_amount=865654;outcome=funded;uw_path=manual
FT-SME-2025-00155,Pull Owner Personal Credit,2025-06-18 20:08:17,Loan Processor,loan_amount=76070;industry=healthcare;outcome=funded
FT-SME-2025-00156,Pull Owner Personal Credit,2025-06-17 23:10:25,Loan Processor,loan_amount=631058;industry=construction;outcome=funded
FT-SME-2025-00157,Pull Owner Personal Credit,2025-06-18 18:06:23,Loan Processor,loan_amount=704949;industry=construction;outcome=funded
FT-SME-2025-00158,Pull Owner Personal Credit,2025-06-20 07:33:41,Loan Processor,loan_amount=328729;outcome=declined;decline_reason=insufficient_collateral
FT-SME-2025-00159,Pull Owner Personal Credit,2025-06-17 15:08:33,Loan Processor,loan_amount=726671;industry=retail;outcome=funded
FT-SME-2025-00160,Pull Owner Personal Credit,2025-06-20 12:06:28,Loan Processor,loan_amount=1292387;outcome=funded;uw_path=manual
FT-SME-2025-00161,Pull Owner Personal Credit,2025-06-21 07:43:53,Loan Processor,loan_amount=173887;outcome=funded
FT-SME-2025-00162,Pull Owner Personal Credit,2025-06-19 20:02:11,Loan Processor,loan_amount=635667;industry=healthcare;outcome=funded
FT-SME-2025-00163,Pull Owner Personal Credit,2025-06-19 08:14:55,Loan Processor,loan_amount=1399966;outcome=funded;uw_path=manual
FT-SME-2025-00164,Pull Owner Personal Credit,2025-06-21 16:40:38,Loan Processor,loan_amount=470443;industry=healthcare;outcome=funded
FT-SME-2025-00165,Pull Owner Personal Credit,2025-06-21 21:00:21,Loan Processor,loan_amount=392044;outcome=declined;decline_reason=fico_below_threshold
FT-SME-2025-00166,Pull Owner Personal Credit,2025-06-21 04:57:43,Loan Processor,loan_amount=385798;industry=professional_services;outcome=funded
FT-SME-2025-00167,Pull Owner Personal Credit,2025-06-21 11:30:10,Loan Processor,loan_amount=492008;industry=professional_services;outcome=funded
FT-SME-2025-00168,Pull Owner Personal Credit,2025-06-21 21:32:50,Loan Processor,loan_amount=600152;industry=construction;outcome=funded
FT-SME-2025-00169,Pull Owner Personal Credit,2025-06-20 16:23:52,Loan Processor,loan_amount=99141;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00170,Pull Owner Personal Credit,2025-06-27 09:31:57,Loan Processor,loan_amount=650732;outcome=funded
FT-SME-2025-00171,Pull Owner Personal Credit,2025-06-20 15:53:56,Loan Processor,loan_amount=322265;industry=professional_services;outcome=funded
FT-SME-2025-00172,Pull Owner Personal Credit,2025-06-24 15:51:53,Loan Processor,loan_amount=382710;industry=professional_services;outcome=funded
FT-SME-2025-00173,Pull Owner Personal Credit,2025-06-23 05:54:30,Loan Processor,loan_amount=640995;industry=healthcare;outcome=funded
FT-SME-2025-00174,Pull Owner Personal Credit,2025-06-23 16:53:17,Loan Processor,loan_amount=236699;industry=professional_services;outcome=funded
FT-SME-2025-00175,Pull Owner Personal Credit,2025-06-23 00:08:19,Loan Processor,loan_amount=620223;industry=retail;outcome=funded
FT-SME-2025-00176,Pull Owner Personal Credit,2025-06-24 16:37:53,Loan Processor,loan_amount=706997;industry=professional_services;outcome=funded
FT-SME-2025-00177,Pull Owner Personal Credit,2025-06-24 06:47:40,Loan Processor,loan_amount=107047;industry=construction;outcome=funded
FT-SME-2025-00178,Pull Owner Personal Credit,2025-06-24 14:55:42,Loan Processor,loan_amount=740152;industry=healthcare;outcome=funded
FT-SME-2025-00179,Pull Owner Personal Credit,2025-06-25 00:44:56,Loan Processor,loan_amount=328649;industry=construction;outcome=funded
FT-SME-2025-00180,Pull Owner Personal Credit,2025-06-24 18:03:56,Loan Processor,loan_amount=218390;industry=retail;outcome=funded
FT-SME-2025-00181,Pull Owner Personal Credit,2025-06-24 02:39:37,Loan Processor,loan_amount=127657;industry=construction;outcome=funded
FT-SME-2025-00182,Pull Owner Personal Credit,2025-06-30 10:20:01,Loan Processor,loan_amount=421048;outcome=funded
FT-SME-2025-00183,Pull Owner Personal Credit,2025-06-29 12:33:21,Loan Processor,loan_amount=242745;outcome=funded
FT-SME-2025-00184,Pull Owner Personal Credit,2025-06-26 10:28:15,Loan Processor,loan_amount=339270;industry=healthcare;outcome=funded
FT-SME-2025-00185,Pull Owner Personal Credit,2025-06-27 00:52:12,Loan Processor,loan_amount=309210;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00186,Pull Owner Personal Credit,2025-06-27 13:09:49,Loan Processor,loan_amount=319684;industry=retail;outcome=funded
FT-SME-2025-00187,Pull Owner Personal Credit,2025-06-27 21:20:28,Loan Processor,loan_amount=373047;outcome=declined;decline_reason=fico_below_threshold
FT-SME-2025-00188,Pull Owner Personal Credit,2025-06-29 13:55:40,Loan Processor,loan_amount=100670;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00189,Pull Owner Personal Credit,2025-06-27 19:13:39,Loan Processor,loan_amount=499809;industry=construction;outcome=funded
FT-SME-2025-00190,Pull Owner Personal Credit,2025-06-26 15:37:36,Loan Processor,loan_amount=114600;outcome=declined;decline_reason=insufficient_collateral
FT-SME-2025-00191,Pull Owner Personal Credit,2025-06-29 06:24:48,Loan Processor,loan_amount=58993;industry=healthcare;outcome=funded
FT-SME-2025-00192,Pull Owner Personal Credit,2025-07-02 02:13:53,Loan Processor,loan_amount=188867;outcome=funded
FT-SME-2025-00193,Pull Owner Personal Credit,2025-06-27 16:09:54,Loan Processor,loan_amount=735042;outcome=funded;uw_path=manual
FT-SME-2025-00194,Pull Owner Personal Credit,2025-06-28 22:44:14,Loan Processor,loan_amount=686744;outcome=funded;uw_path=manual
FT-SME-2025-00195,Pull Owner Personal Credit,2025-06-29 23:21:28,Loan Processor,loan_amount=665841;industry=construction;outcome=funded
FT-SME-2025-00196,Pull Owner Personal Credit,2025-06-29 04:52:29,Loan Processor,loan_amount=258410;outcome=funded
FT-SME-2025-00197,Pull Owner Personal Credit,2025-07-03 09:46:52,Loan Processor,loan_amount=176964;outcome=funded
FT-SME-2025-00198,Pull Owner Personal Credit,2025-06-29 22:09:50,Loan Processor,loan_amount=179566;outcome=withdrawn;withdrawal_reason=no_response
FT-SME-2025-00199,Pull Owner Personal Credit,2025-06-29 19:16:49,Loan Processor,loan_amount=133904;industry=manufacturing;outcome=funded
FT-SME-2025-00200,Pull Owner Personal Credit,2025-07-02 05:41:13,Loan Processor,loan_amount=204387;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00201,Pull Owner Personal Credit,2025-07-01 18:31:57,Loan Processor,loan_amount=82799;outcome=funded
FT-SME-2025-00202,Pull Owner Personal Credit,2025-06-30 23:25:21,Loan Processor,loan_amount=711752;industry=retail;outcome=funded
FT-SME-2025-00203,Pull Owner Personal Credit,2025-07-01 00:46:32,Loan Processor,loan_amount=609354;industry=retail;outcome=funded
FT-SME-2025-00204,Pull Owner Personal Credit,2025-07-01 09:49:11,Loan Processor,loan_amount=1090616;outcome=funded;uw_path=manual
