case_id,activity,event_timestamp,actor,case_attributes
FT-SME-2025-00018,Receive Signed Documents,2025-05-11 11:35:53,SME Borrower,loan_amount=472869;industry=professional_services;outcome=funded
FT-SME-2025-00020,Receive Signed Documents,2025-05-11 19:43:11,SME Borrower,loan_amount=292969;industry=construction;outcome=funded
FT-SME-2025-00021,Receive Signed Documents,2025-05-15 03:56:38,SME Borrower,loan_amount=96476;outcome=funded
FT-SME-2025-00023,Receive Signed Documents,2025-05-14 10:03:51,SME Borrower,loan_amount=529357;outcome=funded
FT-SME-2025-00024,Receive Signed Documents,2025-05-18 09:01:35,SME Borrower,loan_amount=312059;outcome=funded
FT-SME-2025-00025,Receive Signed Documents,2025-05-13 17:08:40,SME Borrower,loan_amount=744625;industry=construction;outcome=funded
FT-SME-2025-00026,Receive Signed Documents,2025-05-13 06:31:15,SME Borrower,loan_amount=266378;industry=professional_services;outcome=funded
FT-SME-2025-00027,Receive Signed Documents,2025-05-12 23:04:17,SME Borrower,loan_amount=306754;industry=construction;outcome=funded
FT-SME-2025-00028,Receive Signed Documents,2025-05-21 00:50:57,SME Borrower,loan_amount=790989;outcome=funded;uw_path=manual
FT-SME-2025-00029,Receive Signed Documents,2025-05-16 01:48:32,SME Borrower,loan_amount=69509;industry=manufacturing;outcome=funded
FT-SME-2025-00030,Receive Signed Documents,2025-05-13 13:34:19,SME Borrower,loan_amount=731737;industry=healthcare;outcome=funded
FT-SME-2025-00031,Receive Signed Documents,2025-05-16 15:32:26,SME Borrower,loan_amount=115018;outcome=funded
FT-SME-2025-00032,Receive Signed Documents,2025-05-16 02:05:31,SME Borrower,loan_amount=70305;industry=healthcare;outcome=funded
FT-SME-2025-00034,Receive Signed Documents,2025-05-21 12:20:24,SME Borrower,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00035,Receive Signed Documents,2025-05-18 12:14:36,SME Borrower,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00036,Receive Signed Documents,2025-05-17 20:14:31,SME Borrower,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00037,Receive Signed Documents,2025-05-23 15:40:32,SME Borrower,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00038,Receive Signed Documents,2025-05-20 04:51:43,SME Borrower,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00041,Receive Signed Documents,2025-05-19 15:53:37,SME Borrower,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00042,Receive Signed Documents,2025-05-22 02:54:18,SME Borrower,loan_amount=267725;outcome=funded
FT-SME-2025-00043,Receive Signed Documents,2025-05-16 17:52:12,SME Borrower,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00044,Receive Signed Documents,2025-05-18 18:15:09,SME Borrower,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00046,Receive Signed Documents,2025-05-21 09:06:57,SME Borrower,loan_amount=642102;outcome=funded
FT-SME-2025-00047,Receive Signed Documents,2025-05-20 10:34:26,SME Borrower,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00048,Receive Signed Documents,2025-05-19 06:31:54,SME Borrower,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00049,Receive Signed Documents,2025-05-24 03:40:15,SME Borrower,loan_amount=585776;outcome=funded
FT-SME-2025-00051,Receive Signed Documents,2025-05-20 09:23:42,SME Borrower,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00052,Receive Signed Documents,2025-05-19 20:26:49,SME Borrower,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00054,Receive Signed Documents,2025-05-26 11:19:10,SME Borrower,loan_amount=199574;outcome=funded
FT-SME-2025-00055,Receive Signed Documents,2025-05-29 03:00:45,SME Borrower,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00056,Receive Signed Documents,2025-05-24 02:52:50,SME Borrower,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00057,Receive Signed Documents,2025-05-26 02:24:29,SME Borrower,loan_amount=425593;outcome=funded
FT-SME-2025-00058,Receive Signed Documents,2025-05-24 17:08:21,SME Borrower,loan_amount=347241;outcome=funded
FT-SME-2025-00059,Receive Signed Documents,2025-05-25 21:06:12,SME Borrower,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00060,Receive Signed Documents,2025-05-30 09:38:00,SME Borrower,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00061,Receive Signed Documents,2025-05-29 12:48:09,SME Borrower,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00062,Receive Signed Documents,2025-05-27 18:05:04,SME Borrower,loan_amount=600039;outcome=funded
FT-SME-2025-00063,Receive Signed Documents,2025-05-25 05:19:25,SME Borrower,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00064,Receive Signed Documents,2025-05-23 11:41:44,SME Borrower,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00065,Receive Signed Documents,2025-05-25 01:14:27,SME Borrower,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00067,Receive Signed Documents,2025-05-27 06:47:33,SME Borrower,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00069,Receive Signed Documents,2025-06-02 11:19:49,SME Borrower,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00071,Receive Signed Documents,2025-06-04 11:59:58,SME Borrower,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00072,Receive Signed Documents,2025-05-29 00:04:18,SME Borrower,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00073,Receive Signed Documents,2025-05-27 09:59:38,SME Borrower,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00074,Receive Signed Documents,2025-05-29 12:29:37,SME Borrower,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00075,Receive Signed Documents,2025-05-27 22:56:03,SME Borrower,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00076,Receive Signed Documents,2025-05-27 13:46:20,SME Borrower,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00077,Receive Signed Documents,2025-05-31 03:48:34,SME Borrower,loan_amount=639597;outcome=funded
FT-SME-2025-00078,Receive Signed Documents,2025-05-30 15:47:09,SME Borrower,loan_amount=157294;industry=healthcare;outcome=funded
FT-SME-2025-00079,Receive Signed Documents,2025-05-31 12:11:01,SME Borrower,loan_amount=742607;outcome=funded
FT-SME-2025-00080,Receive Signed Documents,2025-06-03 05:17:34,SME Borrower,loan_amount=1404464;outcome=funded;uw_path=manual
FT-SME-2025-00081,Receive Signed Documents,2025-05-30 01:28:50,SME Borrower,loan_amount=252908;industry=healthcare;outcome=funded
FT-SME-2025-00082,Receive Signed Documents,2025-05-28 21:46:20,SME Borrower,loan_amount=67449;industry=healthcare;outcome=funded
FT-SME-2025-00083,Receive Signed Documents,2025-06-01 06:21:21,SME Borrower,loan_amount=693141;outcome=funded;uw_path=manual
FT-SME-2025-00084,Receive Signed Documents,2025-05-31 16:50:34,SME Borrower,loan_amount=423732;industry=manufacturing;outcome=funded
FT-SME-2025-00086,Receive Signed Documents,2025-06-03 05:28:53,SME Borrower,loan_amount=593108;outcome=funded
FT-SME-2025-00087,Receive Signed Documents,2025-06-05 11:02:44,SME Borrower,loan_amount=634035;outcome=funded
FT-SME-2025-00088,Receive Signed Documents,2025-06-01 21:06:27,SME Borrower,loan_amount=693395;industry=manufacturing;outcome=funded
FT-SME-2025-00089,Receive Signed Documents,2025-06-01 05:27:04,SME Borrower,loan_amount=624784;industry=retail;outcome=funded
FT-SME-2025-00090,Receive Signed Documents,2025-06-07 07:44:57,SME Borrower,loan_amount=298798;outcome=funded;uw_path=manual
FT-SME-2025-00092,Receive Signed Documents,2025-06-07 15:24:45,SME Borrower,loan_amount=296541;outcome=funded;uw_path=manual
FT-SME-2025-00093,Receive Signed Documents,2025-06-03 00:52:34,SME Borrower,loan_amount=347137;industry=retail;outcome=funded
FT-SME-2025-00095,Receive Signed Documents,2025-06-01 22:57:32,SME Borrower,loan_amount=283124;industry=construction;outcome=funded
FT-SME-2025-00096,Receive Signed Documents,2025-06-09 16:12:00,SME Borrower,loan_amount=1237693;outcome=funded;uw_path=manual
FT-SME-2025-00097,Receive Signed Documents,2025-06-04 14:06:48,SME Borrower,loan_amount=586283;industry=healthcare;outcome=funded
FT-SME-2025-00098,Receive Signed Documents,2025-06-07 13:59:57,SME Borrower,loan_amount=566548;outcome=funded
FT-SME-2025-00099,Receive Signed Documents,2025-06-07 13:10:50,SME Borrower,loan_amount=518120;outcome=funded;uw_path=manual
FT-SME-2025-00100,Receive Signed Documents,2025-06-04 18:30:06,SME Borrower,loan_amount=61310;industry=healthcare;outcome=funded
FT-SME-2025-00101,Receive Signed Documents,2025-06-05 06:26:42,SME Borrower,loan_amount=581480;outcome=funded
FT-SME-2025-00101,Receive Signed Documents,2025-06-06 06:26:42,SME Borrower,condition=stipulation_re-signed
FT-SME-2025-00102,Receive Signed Documents,2025-06-08 20:45:21,SME Borrower,loan_amount=283902;outcome=funded
FT-SME-2025-00104,Receive Signed Documents,2025-06-10 05:04:08,SME Borrower,loan_amount=161020;outcome=funded
FT-SME-2025-00106,Receive Signed Documents,2025-06-07 12:09:40,SME Borrower,loan_amount=619671;industry=professional_services;outcome=funded
FT-SME-2025-00107,Receive Signed Documents,2025-06-10 06:55:52,SME Borrower,loan_amount=617364;outcome=funded
FT-SME-2025-00108,Receive Signed Documents,2025-06-05 04:48:42,SME Borrower,loan_amount=153772;industry=professional_services;outcome=funded
FT-SME-2025-00109,Receive Signed Documents,2025-06-05 13:08:30,SME Borrower,loan_amount=371582;industry=professional_services;outcome=funded
FT-SME-2025-00110,Receive Signed Documents,2025-06-13 13:11:55,SME Borrower,loan_amount=1140794;outcome=funded;uw_path=manual
FT-SME-2025-00111,Receive Signed Documents,2025-06-06 15:15:47,SME Borrower,loan_amount=316713;outcome=funded
FT-SME-2025-00111,Receive Signed Documents,2025-06-07 15:15:47,SME Borrower,condition=stipulation_re-signed
FT-SME-2025-00112,Receive Signed Documents,2025-06-09 03:54:02,SME Borrower,loan_amount=650003;industry=construction;outcome=funded
FT-SME-2025-00113,Receive Signed Documents,2025-06-11 00:16:18,SME Borrower,loan_amount=358365;outcome=funded
FT-SME-2025-00115,Receive Signed Documents,2025-06-11 18:38:11,SME Borrower,loan_amount=371261;outcome=funded
FT-SME-2025-00117,Receive Signed Documents,2025-06-10 01:31:27,SME Borrower,loan_amount=307157;outcome=funded
FT-SME-2025-00118,Receive Signed Documents,2025-06-12 13:07:25,SME Borrower,loan_amount=701504;industry=professional_services;outcome=funded
FT-SME-2025-00121,Receive Signed Documents,2025-06-15 08:58:20,SME Borrower,loan_amount=845560;outcome=funded;uw_path=manual
FT-SME-2025-00122,Receive Signed Documents,2025-06-13 23:37:56,SME Borrower,loan_amount=1479296;outcome=funded;uw_path=manual
FT-SME-2025-00123,Receive Signed Documents,2025-06-11 14:07:48,SME Borrower,loan_amount=661130;industry=professional_services;outcome=funded
FT-SME-2025-00125,Receive Signed Documents,2025-06-13 05:06:44,SME Borrower,loan_amount=273820;industry=manufacturing;outcome=funded
FT-SME-2025-00126,Receive Signed Documents,2025-06-12 07:33:23,SME Borrower,loan_amount=460176;industry=professional_services;outcome=funded
FT-SME-2025-00127,Receive Signed Documents,2025-06-13 19:21:36,SME Borrower,loan_amount=52607;industry=healthcare;outcome=funded
FT-SME-2025-00128,Receive Signed Documents,2025-06-11 09:14:44,SME Borrower,loan_amount=180408;industry=construction;outcome=funded
FT-SME-2025-00130,Receive Signed Documents,2025-06-13 17:05:07,SME Borrower,loan_amount=216676;industry=healthcare;outcome=funded
FT-SME-2025-00131,Receive Signed Documents,2025-06-16 01:19:14,SME Borrower,loan_amount=230321;outcome=funded
FT-SME-2025-00133,Receive Signed Documents,2025-06-14 10:35:04,SME Borrower,loan_amount=326599;industry=construction;outcome=funded
FT-SME-2025-00134,Receive Signed Documents,2025-06-12 16:06:16,SME Borrower,loan_amount=80201;industry=retail;outcome=funded
FT-SME-2025-00135,Receive Signed Documents,2025-06-13 07:40:06,SME Borrower,loan_amount=475834;industry=retail;outcome=funded
FT-SME-2025-00138,Receive Signed Documents,2025-06-18 06:41:20,SME Borrower,loan_amount=640546;outcome=funded
FT-SME-2025-00139,Receive Signed Documents,2025-06-23 06:22:04,SME Borrower,loan_amount=310767;outcome=funded;uw_path=manual
FT-SME-2025-00140,Receive Signed Documents,2025-06-15 13:28:08,SME Borrower,loan_amount=394947;industry=professional_services;outcome=funded
FT-SME-2025-00141,Receive Signed Documents,2025-06-19 11:41:42,SME Borrower,loan_amount=126131;outcome=funded
FT-SME-2025-00142,Receive Signed Documents,2025-06-15 22:36:24,SME Borrower,loan_amount=698108;industry=manufacturing;outcome=funded
FT-SME-2025-00143,Receive Signed Documents,2025-06-18 04:55:17,SME Borrower,loan_amount=582008;industry=construction;outcome=funded
FT-SME-2025-00144,Receive Signed Documents,2025-06-22 06:53:51,SME Borrower,loan_amount=548148;outcome=funded;uw_path=manual
FT-SME-2025-00145,Receive Signed Documents,2025-06-19 10:31:32,SME Borrower,loan_amount=233565;outcome=funded
FT-SME-2025-00145,Receive Signed Documents,2025-06-20 10:31:32,SME Borrower,condition=stipulation_re-signed
FT-SME-2025-00146,Receive Signed Documents,2025-06-19 02:20:56,SME Borrower,loan_amount=414581;outcome=funded
FT-SME-2025-00147,Receive Signed Documents,2025-06-23 01:29:43,SME Borrower,loan_amount=178872;outcome=funded
FT-SME-2025-00148,Receive Signed Documents,2025-06-17 22:12:11,SME Borrower,loan_amount=348136;industry=retail;outcome=funded
FT-SME-2025-00149,Receive Signed Documents,2025-06-21 04:35:39,SME Borrower,loan_amount=585036;industry=manufacturing;outcome=funded
FT-SME-2025-00150,Receive Signed Documents,2025-06-20 00:57:18,SME Borrower,loan_amount=434319;industry=construction;outcome=funded
FT-SME-2025-00153,Receive Signed Documents,2025-06-19 08:25:34,SME Borrower,loan_amount=746774;industry=manufacturing;outcome=funded
FT-SME-2025-00154,Receive Signed Documents,2025-06-25 08:52:16,SME Borrower,loan_amount=865654;outcome=funded;uw_path=manual
FT-SME-2025-00155,Receive Signed Documents,2025-06-22 07:08:17,SME Borrower,loan_amount=76070;industry=healthcare;outcome=funded
FT-SME-2025-00156,Receive Signed Documents,2025-06-20 04:10:25,SME Borrower,loan_amount=631058;industry=construction;outcome=funded
FT-SME-2025-00157,Receive Signed Documents,2025-06-21 21:06:23,SME Borrower,loan_amount=704949;industry=construction;outcome=funded
FT-SME-2025-00159,Receive Signed Documents,2025-06-21 03:08:33,SME Borrower,loan_amount=726671;industry=retail;outcome=funded
FT-SME-2025-00160,Receive Signed Documents,2025-06-30 10:06:28,SME Borrower,loan_amount=1292387;outcome=funded;uw_path=manual
FT-SME-2025-00161,Receive Signed Documents,2025-06-23 17:43:53,SME Borrower,loan_amount=173887;outcome=funded
FT-SME-2025-00162,Receive Signed Documents,2025-06-23 12:02:11,SME Borrower,loan_amount=635667;industry=healthcare;outcome=funded
FT-SME-2025-00163,Receive Signed Documents,2025-06-30 01:14:55,SME Borrower,loan_amount=1399966;outcome=funded;uw_path=manual
FT-SME-2025-00164,Receive Signed Documents,2025-06-25 06:40:38,SME Borrower,loan_amount=470443;industry=healthcare;outcome=funded
FT-SME-2025-00166,Receive Signed Documents,2025-06-22 19:57:43,SME Borrower,loan_amount=385798;industry=professional_services;outcome=funded
FT-SME-2025-00167,Receive Signed Documents,2025-06-23 06:30:10,SME Borrower,loan_amount=492008;industry=professional_services;outcome=funded
FT-SME-2025-00168,Receive Signed Documents,2025-06-24 23:32:50,SME Borrower,loan_amount=600152;industry=construction;outcome=funded
FT-SME-2025-00170,Receive Signed Documents,2025-06-29 10:31:57,SME Borrower,loan_amount=650732;outcome=funded
FT-SME-2025-00171,Receive Signed Documents,2025-06-24 05:53:56,SME Borrower,loan_amount=322265;industry=professional_services;outcome=funded
FT-SME-2025-00172,Receive Signed Documents,2025-06-27 22:51:53,SME Borrower,loan_amount=382710;industry=professional_services;outcome=funded
FT-SME-2025-00173,Receive Signed Documents,2025-06-26 03:54:30,SME Borrower,loan_amount=640995;industry=healthcare;outcome=funded
FT-SME-2025-00174,Receive Signed Documents,2025-06-25 10:53:17,SME Borrower,loan_amount=236699;industry=professional_services;outcome=funded
FT-SME-2025-00175,Receive Signed Documents,2025-06-25 19:08:19,SME Borrower,loan_amount=620223;industry=retail;outcome=funded
FT-SME-2025-00176,Receive Signed Documents,2025-06-27 23:37:53,SME Borrower,loan_amount=706997;industry=professional_services;outcome=funded
FT-SME-2025-00177,Receive Signed Documents,2025-06-26 13:47:40,SME Borrower,loan_amount=107047;industry=construction;outcome=funded
FT-SME-2025-00178,Receive Signed Documents,2025-06-28 01:55:42,SME Borrower,loan_amount=740152;industry=healthcare;outcome=funded
FT-SME-2025-00179,Receive Signed Documents,2025-06-28 16:44:56,SME Borrower,loan_amount=328649;industry=construction;outcome=funded
FT-SME-2025-00180,Receive Signed Documents,2025-06-27 16:03:56,SME Borrower,loan_amount=218390;industry=retail;outcome=funded
FT-SME-2025-00181,Receive Signed Documents,2025-06-28 01:39:37,SME Borrower,loan_amount=127657;industry=construction;outcome=funded
FT-SME-2025-00182,Receive Signed Documents,2025-07-04 10:20:01,SME Borrower,loan_amount=421048;outcome=funded
FT-SME-2025-00183,Receive Signed Documents,2025-07-03 07:33:21,SME Borrower,loan_amount=242745;outcome=funded
FT-SME-2025-00184,Receive Signed Documents,2025-06-30 06:28:15,SME Borrower,loan_amount=339270;industry=healthcare;outcome=funded
FT-SME-2025-00186,Receive Signed Documents,2025-07-01 11:09:49,SME Borrower,loan_amount=319684;industry=retail;outcome=funded
FT-SME-2025-00189,Receive Signed Documents,2025-07-01 05:13:39,SME Borrower,loan_amount=499809;industry=construction;outcome=funded
FT-SME-2025-00191,Receive Signed Documents,2025-07-01 11:24:48,SME Borrower,loan_amount=58993;industry=healthcare;outcome=funded
FT-SME-2025-00192,Receive Signed Documents,2025-07-05 07:13:53,SME Borrower,loan_amount=188867;outcome=funded
FT-SME-2025-00193,Receive Signed Documents,2025-07-05 20:09:54,SME Borrower,loan_amount=735042;outcome=funded;uw_path=manual
FT-SME-2025-00194,Receive Signed Documents,2025-07-06 16:44:14,SME Borrower,loan_amount=686744;outcome=funded;uw_path=manual
FT-SME-2025-00195,Receive Signed Documents,2025-07-02 15:21:28,SME Borrower,loan_amount=665841;industry=construction;outcome=funded
FT-SME-2025-00196,Receive Signed Documents,2025-07-02 06:52:29,SME Borrower,loan_amount=258410;outcome=funded
FT-SME-2025-00196,Receive Signed Documents,2025-07-05 06:52:29,SME Borrower,condition=stipulation_re-signed
FT-SME-2025-00197,Receive Signed Documents,2025-07-07 18:46:52,SME Borrower,loan_amount=176964;outcome=funded
FT-SME-2025-00199,Receive Signed Documents,2025-07-02 18:16:49,SME Borrower,loan_amount=133904;industry=manufacturing;outcome=funded
FT-SME-2025-00201,Receive Signed Documents,2025-07-03 16:31:57,SME Borrower,loan_amount=82799;outcome=funded
FT-SME-2025-00202,Receive Signed Documents,2025-07-03 08:25:21,SME Borrower,loan_amount=711752;industry=retail;outcome=funded
FT-SME-2025-00203,Receive Signed Documents,2025-07-04 05:46:32,SME Borrower,loan_amount=609354;industry=retail;outcome=funded
FT-SME-2025-00204,Receive Signed Documents,2025-07-08 23:49:11,SME Borrower,loan_amount=1090616;outcome=funded;uw_path=manual
FT-SME-2025-00205,Receive Signed Documents,2025-07-07 14:16:08,SME Borrower,loan_amount=85595;industry=manufacturing;outcome=funded
FT-SME-2025-00207,Receive Signed Documents,2025-07-06 12:10:27,SME Borrower,loan_amount=415697;industry=retail;outcome=funded
FT-SME-2025-00208,Receive Signed Documents,2025-07-06 15:32:31,SME Borrower,loan_amount=613048;industry=retail;outcome=funded
FT-SME-2025-00209,Receive Signed Documents,2025-07-05 22:02:59,SME Borrower,loan_amount=338311;industry=construction;outcome=funded
FT-SME-2025-00210,Receive Signed Documents,2025-07-05 16:31:56,SME Borrower,loan_amount=314201;industry=manufacturing;outcome=funded
FT-SME-2025-00211,Receive Signed Documents,2025-07-14 13:26:17,SME Borrower,loan_amount=684748;outcome=funded
FT-SME-2025-00212,Receive Signed Documents,2025-07-05 20:26:06,SME Borrower,loan_amount=362566;industry=healthcare;outcome=funded
FT-SME-2025-00213,Receive Signed Documents,2025-07-07 14:32:00,SME Borrower,loan_amount=572239;industry=construction;outcome=funded
FT-SME-2025-00215,Receive Signed Documents,2025-07-13 11:47:44,SME Borrower,loan_amount=1363486;outcome=funded;uw_path=manual
FT-SME-2025-00216,Receive Signed Documents,2025-07-08 06:31:48,SME Borrower,loan_amount=241190;industry=manufacturing;outcome=funded
FT-SME-2025-00217,Receive Signed Documents,2025-07-09 23:24:42,SME Borrower,loan_amount=524804;outcome=funded
FT-SME-2025-00218,Receive Signed Documents,2025-07-08 10:54:12,SME Borrower,loan_amount=457885;industry=professional_services;outcome=funded
FT-SME-2025-00219,Receive Signed Documents,2025-07-12 02:39:20,SME Borrower,loan_amount=207793;outcome=funded
FT-SME-2025-00220,Receive Signed Documents,2025-07-11 13:27:13,SME Borrower,loan_amount=527122;industry=manufacturing;outcome=funded
FT-SME-2025-00221,Receive Signed Documents,2025-07-07 14:44:32,SME Borrower,loan_amount=484902;industry=manufacturing;outcome=funded
FT-SME-2025-00222,Receive Signed Documents,2025-07-10 17:02:26,SME Borrower,loan_amount=653414;industry=retail;outcome=funded
FT-SME-2025-00223,Receive Signed Documents,2025-07-17 08:12:06,SME Borrower,loan_amount=1006757;outcome=funded;uw_path=manual
FT-SME-2025-00224,Receive Signed Documents,2025-07-18 10:11:06,SME Borrower,loan_amount=1125168;outcome=funded;uw_path=manual
FT-SME-2025-00226,Receive Signed Documents,2025-07-11 07:02:04,SME Borrower,loan_amount=694176;industry=professional_services;outcome=funded
FT-SME-2025-00228,Receive Signed Documents,2025-07-13 04:19:34,SME Borrower,loan_amount=522248;industry=construction;outcome=funded
FT-SME-2025-00229,Receive Signed Documents,2025-07-12 10:35:11,SME Borrower,loan_amount=195679;industry=healthcare;outcome=funded
FT-SME-2025-00230,Receive Signed Documents,2025-07-13 10:57:41,SME Borrower,loan_amount=670998;industry=construction;outcome=funded
FT-SME-2025-00232,Receive Signed Documents,2025-07-19 20:25:49,SME Borrower,loan_amount=1114988;outcome=funded;uw_path=manual
FT-SME-2025-00233,Receive Signed Documents,2025-07-15 16:51:45,SME Borrower,loan_amount=621093;industry=healthcare;outcome=funded
FT-SME-2025-00234,Receive Signed Documents,2025-07-12 10:56:01,SME Borrower,loan_amount=61293;industry=retail;outcome=funded
FT-SME-2025-00235,Receive Signed Documents,2025-07-12 06:57:05,SME Borrower,loan_amount=206149;industry=healthcare;outcome=funded
FT-SME-2025-00236,Receive Signed Documents,2025-07-16 15:16:15,SME Borrower,loan_amount=131408;outcome=funded
FT-SME-2025-00237,Receive Signed Documents,2025-07-16 22:48:11,SME Borrower,loan_amount=63110;outcome=funded
FT-SME-2025-00238,Receive Signed Documents,2025-07-15 17:03:41,SME Borrower,loan_amount=520778;industry=professional_services;outcome=funded
FT-SME-2025-00239,Receive Signed Documents,2025-07-16 18:02:31,SME Borrower,loan_amount=72149;industry=retail;outcome=funded
FT-SME-2025-00240,Receive Signed Documents,2025-07-17 03:05:47,SME Borrower,loan_amount=118726;industry=retail;outcome=funded
FT-SME-2025-00241,Receive Signed Documents,2025-07-14 22:23:16,SME Borrower,loan_amount=229318;industry=retail;outcome=funded
FT-SME-2025-00242,Receive Signed Documents,2025-07-14 17:13:48,SME Borrower,loan_amount=250046;industry=construction;outcome=funded
FT-SME-2025-00243,Receive Signed Documents,2025-07-17 04:30:26,SME Borrower,loan_amount=653250;industry=manufacturing;outcome=funded
FT-SME-2025-00244,Receive Signed Documents,2025-07-16 03:30:13,SME Borrower,loan_amount=488992;industry=manufacturing;outcome=funded
FT-SME-2025-00245,Receive Signed Documents,2025-07-18 23:31:03,SME Borrower,loan_amount=704304;outcome=funded
FT-SME-2025-00246,Receive Signed Documents,2025-07-17 01:26:26,SME Borrower,loan_amount=118767;industry=construction;outcome=funded
FT-SME-2025-00248,Receive Signed Documents,2025-07-16 10:06:06,SME Borrower,loan_amount=139375;industry=construction;outcome=funded
FT-SME-2025-00249,Receive Signed Documents,2025-07-16 19:35:37,SME Borrower,loan_amount=514900;industry=professional_services;outcome=funded
FT-SME-2025-00250,Receive Signed Documents,2025-07-17 16:17:16,SME Borrower,loan_amount=189706;industry=manufacturing;outcome=funded
FT-SME-2025-00254,Receive Signed Documents,2025-07-22 10:19:34,SME Borrower,loan_amount=169086;outcome=funded
FT-SME-2025-00256,Receive Signed Documents,2025-07-21 00:34:06,SME Borrower,loan_amount=329205;industry=manufacturing;outcome=funded
FT-SME-2025-00257,Receive Signed Documents,2025-07-19 04:00:41,SME Borrower,loan_amount=474754;industry=healthcare;outcome=funded
FT-SME-2025-00261,Receive Signed Documents,2025-07-18 21:34:23,SME Borrower,loan_amount=118280;industry=construction;outcome=funded
FT-SME-2025-00262,Receive Signed Documents,2025-07-20 02:46:06,SME Borrower,loan_amount=194442;industry=construction;outcome=funded
FT-SME-2025-00263,Receive Signed Documents,2025-07-23 07:53:54,SME Borrower,loan_amount=248590;industry=healthcare;outcome=funded
FT-SME-2025-00264,Receive Signed Documents,2025-07-22 00:01:04,SME Borrower,loan_amount=177921;industry=healthcare;outcome=funded
FT-SME-2025-00265,Receive Signed Documents,2025-07-23 14:19:51,SME Borrower,loan_amount=267144;outcome=funded
