case_id,activity,event_timestamp,actor,case_attributes
FT-SME-2025-00013,Set Up Loan Servicing,2025-05-13 02:18:32,Loan Processor,loan_amount=88413;industry=retail;outcome=funded
FT-SME-2025-00015,Disburse Loan Funds,2025-05-11 18:01:49,Core Banking System,loan_amount=58712;industry=manufacturing;outcome=funded
FT-SME-2025-00015,Set Up Loan Servicing,2025-05-12 18:01:49,Loan Processor,loan_amount=58712;industry=manufacturing;outcome=funded
FT-SME-2025-00016,Disburse Loan Funds,2025-05-13 17:14:44,Core Banking System,loan_amount=1462585;outcome=funded;uw_path=manual
FT-SME-2025-00016,Set Up Loan Servicing,2025-05-14 01:14:44,Loan Processor,loan_amount=1462585;outcome=funded;uw_path=manual
FT-SME-2025-00017,Disburse Loan Funds,2025-05-11 05:53:51,Core Banking System,loan_amount=146247;industry=healthcare;outcome=funded
FT-SME-2025-00017,Set Up Loan Servicing,2025-05-12 03:53:51,Loan Processor,loan_amount=146247;industry=healthcare;outcome=funded
FT-SME-2025-00018,Disburse Loan Funds,2025-05-12 23:35:53,Core Banking System,loan_amount=472869;industry=professional_services;outcome=funded
FT-SME-2025-00018,Set Up Loan Servicing,2025-05-14 01:35:53,Loan Processor,loan_amount=472869;industry=professional_services;outcome=funded
FT-SME-2025-00020,Disburse Loan Funds,2025-05-12 09:43:11,Core Banking System,loan_amount=292969;industry=construction;outcome=funded
FT-SME-2025-00020,Set Up Loan Servicing,2025-05-13 06:43:11,Loan Processor,loan_amount=292969;industry=construction;outcome=funded
FT-SME-2025-00021,Disburse Loan Funds,2025-05-16 12:56:38,Core Banking System,loan_amount=96476;outcome=funded
FT-SME-2025-00021,Set Up Loan Servicing,2025-05-17 07:56:38,Loan Processor,loan_amount=96476;outcome=funded
FT-SME-2025-00023,Disburse Loan Funds,2025-05-16 04:03:51,Core Banking System,loan_amount=529357;outcome=funded
FT-SME-2025-00023,Set Up Loan Servicing,2025-05-16 11:03:51,Loan Processor,loan_amount=529357;outcome=funded
FT-SME-2025-00024,Disburse Loan Funds,2025-05-20 08:01:35,Core Banking System,loan_amount=312059;outcome=funded
FT-SME-2025-00024,Set Up Loan Servicing,2025-05-21 01:01:35,Loan Processor,loan_amount=312059;outcome=funded
FT-SME-2025-00025,Disburse Loan Funds,2025-05-15 15:08:40,Core Banking System,loan_amount=744625;industry=construction;outcome=funded
FT-SME-2025-00025,Set Up Loan Servicing,2025-05-15 18:08:40,Loan Processor,loan_amount=744625;industry=construction;outcome=funded
FT-SME-2025-00026,Disburse Loan Funds,2025-05-14 13:31:15,Core Banking System,loan_amount=266378;industry=professional_services;outcome=funded
FT-SME-2025-00026,Set Up Loan Servicing,2025-05-14 22:31:15,Loan Processor,loan_amount=266378;industry=professional_services;outcome=funded
FT-SME-2025-00027,Disburse Loan Funds,2025-05-13 07:04:17,Core Banking System,loan_amount=306754;industry=construction;outcome=funded
FT-SME-2025-00027,Set Up Loan Servicing,2025-05-14 05:04:17,Loan Processor,loan_amount=306754;industry=construction;outcome=funded
FT-SME-2025-00028,Disburse Loan Funds,2025-05-22 15:50:57,Core Banking System,loan_amount=790989;outcome=funded;uw_path=manual
FT-SME-2025-00028,Set Up Loan Servicing,2025-05-23 11:50:57,Loan Processor,loan_amount=790989;outcome=funded;uw_path=manual
FT-SME-2025-00029,Disburse Loan Funds,2025-05-17 09:48:32,Core Banking System,loan_amount=69509;industry=manufacturing;outcome=funded
FT-SME-2025-00029,Set Up Loan Servicing,2025-05-18 05:48:32,Loan Processor,loan_amount=69509;industry=manufacturing;outcome=funded
FT-SME-2025-00030,Disburse Loan Funds,2025-05-14 02:34:19,Core Banking System,loan_amount=731737;industry=healthcare;outcome=funded
FT-SME-2025-00030,Set Up Loan Servicing,2025-05-14 16:34:19,Loan Processor,loan_amount=731737;industry=healthcare;outcome=funded
FT-SME-2025-00031,Disburse Loan Funds,2025-05-18 07:32:26,Core Banking System,loan_amount=115018;outcome=funded
FT-SME-2025-00031,Set Up Loan Servicing,2025-05-18 14:32:26,Loan Processor,loan_amount=115018;outcome=funded
FT-SME-2025-00032,Disburse Loan Funds,2025-05-17 00:05:31,Core Banking System,loan_amount=70305;industry=healthcare;outcome=funded
FT-SME-2025-00032,Set Up Loan Servicing,2025-05-17 17:05:31,Loan Processor,loan_amount=70305;industry=healthcare;outcome=funded
FT-SME-2025-00034,Disburse Loan Funds,2025-05-22 07:20:24,Core Banking System,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00034,Set Up Loan Servicing,2025-05-22 19:20:24,Loan Processor,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00035,Disburse Loan Funds,2025-05-19 17:14:36,Core Banking System,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00035,Set Up Loan Servicing,2025-05-20 07:14:36,Loan Processor,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00036,Disburse Loan Funds,2025-05-18 20:14:31,Core Banking System,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00036,Set Up Loan Servicing,2025-05-19 04:14:31,Loan Processor,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00037,Disburse Loan Funds,2025-05-24 01:40:32,Core Banking System,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00037,Set Up Loan Servicing,2025-05-25 03:40:32,Loan Processor,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00038,Disburse Loan Funds,2025-05-20 22:51:43,Core Banking System,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00038,Set Up Loan Servicing,2025-05-21 00:51:43,Loan Processor,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00041,Disburse Loan Funds,2025-05-20 05:53:37,Core Banking System,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00041,Set Up Loan Servicing,2025-05-21 07:53:37,Loan Processor,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00042,Disburse Loan Funds,2025-05-23 08:54:18,Core Banking System,loan_amount=267725;outcome=funded
FT-SME-2025-00042,Set Up Loan Servicing,2025-05-24 07:54:18,Loan Processor,loan_amount=267725;outcome=funded
FT-SME-2025-00043,Disburse Loan Funds,2025-05-17 18:52:12,Core Banking System,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00043,Set Up Loan Servicing,2025-05-17 22:52:12,Loan Processor,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00044,Disburse Loan Funds,2025-05-19 20:15:09,Core Banking System,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00044,Set Up Loan Servicing,2025-05-20 13:15:09,Loan Processor,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00046,Disburse Loan Funds,2025-05-23 05:06:57,Core Banking System,loan_amount=642102;outcome=funded
FT-SME-2025-00046,Set Up Loan Servicing,2025-05-24 06:06:57,Loan Processor,loan_amount=642102;outcome=funded
FT-SME-2025-00047,Disburse Loan Funds,2025-05-21 12:34:26,Core Banking System,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00047,Set Up Loan Servicing,2025-05-22 09:34:26,Loan Processor,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00048,Disburse Loan Funds,2025-05-20 04:31:54,Core Banking System,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00048,Set Up Loan Servicing,2025-05-20 11:31:54,Loan Processor,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00049,Disburse Loan Funds,2025-05-25 21:40:15,Core Banking System,loan_amount=585776;outcome=funded
FT-SME-2025-00049,Set Up Loan Servicing,2025-05-26 14:40:15,Loan Processor,loan_amount=585776;outcome=funded
FT-SME-2025-00051,Disburse Loan Funds,2025-05-22 06:23:42,Core Banking System,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00051,Set Up Loan Servicing,2025-05-22 20:23:42,Loan Processor,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00052,Disburse Loan Funds,2025-05-21 09:26:49,Core Banking System,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00052,Set Up Loan Servicing,2025-05-21 19:26:49,Loan Processor,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00054,Disburse Loan Funds,2025-05-27 08:19:10,Core Banking System,loan_amount=199574;outcome=funded
FT-SME-2025-00054,Set Up Loan Servicing,2025-05-28 07:19:10,Loan Processor,loan_amount=199574;outcome=funded
FT-SME-2025-00055,Disburse Loan Funds,2025-05-29 14:00:45,Core Banking System,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00055,Set Up Loan Servicing,2025-05-29 20:00:45,Loan Processor,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00056,Disburse Loan Funds,2025-05-25 19:52:50,Core Banking System,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00056,Set Up Loan Servicing,2025-05-25 23:52:50,Loan Processor,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00057,Disburse Loan Funds,2025-05-28 01:24:29,Core Banking System,loan_amount=425593;outcome=funded
FT-SME-2025-00057,Set Up Loan Servicing,2025-05-28 10:24:29,Loan Processor,loan_amount=425593;outcome=funded
FT-SME-2025-00058,Disburse Loan Funds,2025-05-25 17:08:21,Core Banking System,loan_amount=347241;outcome=funded
FT-SME-2025-00058,Set Up Loan Servicing,2025-05-26 07:08:21,Loan Processor,loan_amount=347241;outcome=funded
FT-SME-2025-00059,Disburse Loan Funds,2025-05-27 09:06:12,Core Banking System,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00059,Set Up Loan Servicing,2025-05-27 21:06:12,Loan Processor,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00060,Disburse Loan Funds,2025-05-31 01:38:00,Core Banking System,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00060,Set Up Loan Servicing,2025-05-31 11:38:00,Loan Processor,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00061,Disburse Loan Funds,2025-05-31 01:48:09,Core Banking System,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00061,Set Up Loan Servicing,2025-05-31 22:48:09,Loan Processor,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00062,Disburse Loan Funds,2025-05-29 01:05:04,Core Banking System,loan_amount=600039;outcome=funded
FT-SME-2025-00062,Set Up Loan Servicing,2025-05-30 03:05:04,Loan Processor,loan_amount=600039;outcome=funded
FT-SME-2025-00063,Disburse Loan Funds,2025-05-26 21:19:25,Core Banking System,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00063,Set Up Loan Servicing,2025-05-27 23:19:25,Loan Processor,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00064,Disburse Loan Funds,2025-05-24 18:41:44,Core Banking System,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00064,Set Up Loan Servicing,2025-05-24 23:41:44,Loan Processor,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00065,Disburse Loan Funds,2025-05-26 01:14:27,Core Banking System,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00065,Set Up Loan Servicing,2025-05-26 05:14:27,Loan Processor,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00067,Disburse Loan Funds,2025-05-28 10:47:33,Core Banking System,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00067,Set Up Loan Servicing,2025-05-28 18:47:33,Loan Processor,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00069,Disburse Loan Funds,2025-06-03 12:19:49,Core Banking System,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00069,Set Up Loan Servicing,2025-06-04 07:19:49,Loan Processor,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00071,Disburse Loan Funds,2025-06-04 21:59:58,Core Banking System,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00071,Set Up Loan Servicing,2025-06-05 00:59:58,Loan Processor,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00072,Disburse Loan Funds,2025-05-29 14:04:18,Core Banking System,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00072,Set Up Loan Servicing,2025-05-30 09:04:18,Loan Processor,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00073,Disburse Loan Funds,2025-05-28 16:59:38,Core Banking System,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00073,Set Up Loan Servicing,2025-05-29 04:59:38,Loan Processor,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00074,Disburse Loan Funds,2025-05-30 15:29:37,Core Banking System,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00074,Set Up Loan Servicing,2025-05-30 23:29:37,Loan Processor,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00075,Disburse Loan Funds,2025-05-29 02:56:03,Core Banking System,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00075,Set Up Loan Servicing,2025-05-29 05:56:03,Loan Processor,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00076,Disburse Loan Funds,2025-05-29 09:46:20,Core Banking System,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00076,Set Up Loan Servicing,2025-05-29 13:46:20,Loan Processor,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00077,Disburse Loan Funds,2025-06-01 15:48:34,Core Banking System,loan_amount=639597;outcome=funded
FT-SME-2025-00077,Set Up Loan Servicing,2025-06-02 12:48:34,Loan Processor,loan_amount=639597;outcome=funded
FT-SME-2025-00078,Disburse Loan Funds,2025-05-31 10:47:09,Core Banking System,loan_amount=157294;industry=healthcare;outcome=funded
FT-SME-2025-00078,Set Up Loan Servicing,2025-05-31 12:47:09,Loan Processor,loan_amount=157294;industry=healthcare;outcome=funded
FT-SME-2025-00079,Disburse Loan Funds,2025-06-01 23:11:01,Core Banking System,loan_amount=742607;outcome=funded
FT-SME-2025-00079,Set Up Loan Servicing,2025-06-02 03:11:01,Loan Processor,loan_amount=742607;outcome=funded
FT-SME-2025-00080,Disburse Loan Funds,2025-06-04 12:17:34,Core Banking System,loan_amount=1404464;outcome=funded;uw_path=manual
FT-SME-2025-00080,Set Up Loan Servicing,2025-06-05 09:17:34,Loan Processor,loan_amount=1404464;outcome=funded;uw_path=manual
FT-SME-2025-00081,Disburse Loan Funds,2025-05-30 20:28:50,Core Banking System,loan_amount=252908;industry=healthcare;outcome=funded
FT-SME-2025-00081,Set Up Loan Servicing,2025-05-31 12:28:50,Loan Processor,loan_amount=252908;industry=healthcare;outcome=funded
FT-SME-2025-00082,Disburse Loan Funds,2025-05-30 12:46:20,Core Banking System,loan_amount=67449;industry=healthcare;outcome=funded
FT-SME-2025-00082,Set Up Loan Servicing,2025-05-31 02:46:20,Loan Processor,loan_amount=67449;industry=healthcare;outcome=funded
FT-SME-2025-00083,Disburse Loan Funds,2025-06-02 22:21:21,Core Banking System,loan_amount=693141;outcome=funded;uw_path=manual
FT-SME-2025-00083,Set Up Loan Servicing,2025-06-03 06:21:21,Loan Processor,loan_amount=693141;outcome=funded;uw_path=manual
FT-SME-2025-00084,Disburse Loan Funds,2025-06-01 14:50:34,Core Banking System,loan_amount=423732;industry=manufacturing;outcome=funded
FT-SME-2025-00084,Set Up Loan Servicing,2025-06-02 14:50:34,Loan Processor,loan_amount=423732;industry=manufacturing;outcome=funded
FT-SME-2025-00086,Disburse Loan Funds,2025-06-04 11:28:53,Core Banking System,loan_amount=593108;outcome=funded
FT-SME-2025-00086,Set Up Loan Servicing,2025-06-05 05:28:53,Loan Processor,loan_amount=593108;outcome=funded
FT-SME-2025-00087,Disburse Loan Funds,2025-06-06 05:02:44,Core Banking System,loan_amount=634035;outcome=funded
FT-SME-2025-00087,Set Up Loan Servicing,2025-06-06 08:02:44,Loan Processor,loan_amount=634035;outcome=funded
FT-SME-2025-00088,Disburse Loan Funds,2025-06-03 00:06:27,Core Banking System,loan_amount=693395;industry=manufacturing;outcome=funded
FT-SME-2025-00088,Set Up Loan Servicing,2025-06-03 09:06:27,Loan Processor,loan_amount=693395;industry=manufacturing;outcome=funded
FT-SME-2025-00089,Disburse Loan Funds,2025-06-02 07:27:04,Core Banking System,loan_amount=624784;industry=retail;outcome=funded
FT-SME-2025-00089,Set Up Loan Servicing,2025-06-02 21:27:04,Loan Processor,loan_amount=624784;industry=retail;outcome=funded
FT-SME-2025-00090,Disburse Loan Funds,2025-06-08 22:44:57,Core Banking System,loan_amount=298798;outcome=funded;uw_path=manual
FT-SME-2025-00090,Set Up Loan Servicing,2025-06-09 06:44:57,Loan Processor,loan_amount=298798;outcome=funded;uw_path=manual
FT-SME-2025-00092,Disburse Loan Funds,2025-06-09 02:24:45,Core Banking System,loan_amount=296541;outcome=funded;uw_path=manual
FT-SME-2025-00092,Set Up Loan Servicing,2025-06-09 21:24:45,Loan Processor,loan_amount=296541;outcome=funded;uw_path=manual
FT-SME-2025-00093,Disburse Loan Funds,2025-06-04 04:52:34,Core Banking System,loan_amount=347137;industry=retail;outcome=funded
FT-SME-2025-00093,Set Up Loan Servicing,2025-06-04 06:52:34,Loan Processor,loan_amount=347137;industry=retail;outcome=funded
FT-SME-2025-00095,Disburse Loan Funds,2025-06-03 12:57:32,Core Banking System,loan_amount=283124;industry=construction;outcome=funded
FT-SME-2025-00095,Set Up Loan Servicing,2025-06-03 18:57:32,Loan Processor,loan_amount=283124;industry=construction;outcome=funded
FT-SME-2025-00096,Disburse Loan Funds,2025-06-10 23:12:00,Core Banking System,loan_amount=1237693;outcome=funded;uw_path=manual
FT-SME-2025-00096,Set Up Loan Servicing,2025-06-11 12:12:00,Loan Processor,loan_amount=1237693;outcome=funded;uw_path=manual
FT-SME-2025-00097,Disburse Loan Funds,2025-06-05 22:06:48,Core Banking System,loan_amount=586283;industry=healthcare;outcome=funded
FT-SME-2025-00097,Set Up Loan Servicing,2025-06-06 20:06:48,Loan Processor,loan_amount=586283;industry=healthcare;outcome=funded
FT-SME-2025-00098,Disburse Loan Funds,2025-06-08 13:59:57,Core Banking System,loan_amount=566548;outcome=funded
FT-SME-2025-00098,Set Up Loan Servicing,2025-06-08 20:59:57,Loan Processor,loan_amount=566548;outcome=funded
FT-SME-2025-00099,Disburse Loan Funds,2025-06-08 18:10:50,Core Banking System,loan_amount=518120;outcome=funded;uw_path=manual
FT-SME-2025-00099,Set Up Loan Servicing,2025-06-09 02:10:50,Loan Processor,loan_amount=518120;outcome=funded;uw_path=manual
FT-SME-2025-00100,Disburse Loan Funds,2025-06-06 05:30:06,Core Banking System,loan_amount=61310;industry=healthcare;outcome=funded
FT-SME-2025-00100,Set Up Loan Servicing,2025-06-06 14:30:06,Loan Processor,loan_amount=61310;industry=healthcare;outcome=funded
FT-SME-2025-00101,Disburse Loan Funds,2025-06-10 17:26:42,Core Banking System,loan_amount=581480;outcome=funded
FT-SME-2025-00101,Set Up Loan Servicing,2025-06-11 05:26:42,Loan Processor,loan_amount=581480;outcome=funded
FT-SME-2025-00102,Disburse Loan Funds,2025-06-10 08:45:21,Core Banking System,loan_amount=283902;outcome=funded
FT-SME-2025-00102,Set Up Loan Servicing,2025-06-11 03:45:21,Loan Processor,loan_amount=283902;outcome=funded
FT-SME-2025-00104,Disburse Loan Funds,2025-06-11 09:04:08,Core Banking System,loan_amount=161020;outcome=funded
FT-SME-2025-00104,Set Up Loan Servicing,2025-06-11 17:04:08,Loan Processor,loan_amount=161020;outcome=funded
FT-SME-2025-00106,Disburse Loan Funds,2025-06-08 04:09:40,Core Banking System,loan_amount=619671;industry=professional_services;outcome=funded
FT-SME-2025-00106,Set Up Loan Servicing,2025-06-08 13:09:40,Loan Processor,loan_amount=619671;industry=professional_services;outcome=funded
FT-SME-2025-00107,Disburse Loan Funds,2025-06-11 13:55:52,Core Banking System,loan_amount=617364;outcome=funded
FT-SME-2025-00107,Set Up Loan Servicing,2025-06-11 23:55:52,Loan Processor,loan_amount=617364;outcome=funded
FT-SME-2025-00108,Disburse Loan Funds,2025-06-06 13:48:42,Core Banking System,loan_amount=153772;industry=professional_services;outcome=funded
FT-SME-2025-00108,Set Up Loan Servicing,2025-06-07 01:48:42,Loan Processor,loan_amount=153772;industry=professional_services;outcome=funded
FT-SME-2025-00109,Disburse Loan Funds,2025-06-06 04:08:30,Core Banking System,loan_amount=371582;industry=professional_services;outcome=funded
FT-SME-2025-00109,Set Up Loan Servicing,2025-06-06 23:08:30,Loan Processor,loan_amount=371582;industry=professional_services;outcome=funded
FT-SME-2025-00110,Disburse Loan Funds,2025-06-14 01:11:55,Core Banking System,loan_amount=1140794;outcome=funded;uw_path=manual
FT-SME-2025-00110,Set Up Loan Servicing,2025-06-14 20:11:55,Loan Processor,loan_amount=1140794;outcome=funded;uw_path=manual
FT-SME-2025-00111,Disburse Loan Funds,2025-06-09 14:15:47,Core Banking System,loan_amount=316713;outcome=funded
FT-SME-2025-00111,Set Up Loan Servicing,2025-06-09 17:15:47,Loan Processor,loan_amount=316713;outcome=funded
FT-SME-2025-00112,Disburse Loan Funds,2025-06-10 06:54:02,Core Banking System,loan_amount=650003;industry=construction;outcome=funded
FT-SME-2025-00112,Set Up Loan Servicing,2025-06-11 00:54:02,Loan Processor,loan_amount=650003;industry=construction;outcome=funded
FT-SME-2025-00113,Disburse Loan Funds,2025-06-12 20:16:18,Core Banking System,loan_amount=358365;outcome=funded
FT-SME-2025-00113,Set Up Loan Servicing,2025-06-13 07:16:18,Loan Processor,loan_amount=358365;outcome=funded
FT-SME-2025-00115,Disburse Loan Funds,2025-06-12 15:38:11,Core Banking System,loan_amount=371261;outcome=funded
FT-SME-2025-00115,Set Up Loan Servicing,2025-06-13 12:38:11,Loan Processor,loan_amount=371261;outcome=funded
FT-SME-2025-00117,Disburse Loan Funds,2025-06-10 16:31:27,Core Banking System,loan_amount=307157;outcome=funded
FT-SME-2025-00117,Set Up Loan Servicing,2025-06-11 05:31:27,Loan Processor,loan_amount=307157;outcome=funded
FT-SME-2025-00118,Disburse Loan Funds,2025-06-13 15:07:25,Core Banking System,loan_amount=701504;industry=professional_services;outcome=funded
FT-SME-2025-00118,Set Up Loan Servicing,2025-06-13 19:07:25,Loan Processor,loan_amount=701504;industry=professional_services;outcome=funded
FT-SME-2025-00121,Disburse Loan Funds,2025-06-17 06:58:20,Core Banking System,loan_amount=845560;outcome=funded;uw_path=manual
FT-SME-2025-00121,Set Up Loan Servicing,2025-06-18 05:58:20,Loan Processor,loan_amount=845560;outcome=funded;uw_path=manual
FT-SME-2025-00122,Disburse Loan Funds,2025-06-14 23:37:56,Core Banking System,loan_amount=1479296;outcome=funded;uw_path=manual
FT-SME-2025-00122,Set Up Loan Servicing,2025-06-15 01:37:56,Loan Processor,loan_amount=1479296;outcome=funded;uw_path=manual
FT-SME-2025-00123,Disburse Loan Funds,2025-06-12 10:07:48,Core Banking System,loan_amount=661130;industry=professional_services;outcome=funded
FT-SME-2025-00123,Set Up Loan Servicing,2025-06-12 23:07:48,Loan Processor,loan_amount=661130;industry=professional_services;outcome=funded
FT-SME-2025-00125,Disburse Loan Funds,2025-06-14 21:06:44,Core Banking System,loan_amount=273820;industry=manufacturing;outcome=funded
FT-SME-2025-00125,Set Up Loan Servicing,2025-06-15 07:06:44,Loan Processor,loan_amount=273820;industry=manufacturing;outcome=funded
FT-SME-2025-00126,Disburse Loan Funds,2025-06-13 12:33:23,Core Banking System,loan_amount=460176;industry=professional_services;outcome=funded
FT-SME-2025-00126,Set Up Loan Servicing,2025-06-13 19:33:23,Loan Processor,loan_amount=460176;industry=professional_services;outcome=funded
FT-SME-2025-00127,Disburse Loan Funds,2025-06-15 01:21:36,Core Banking System,loan_amount=52607;industry=healthcare;outcome=funded
FT-SME-2025-00127,Set Up Loan Servicing,2025-06-15 06:21:36,Loan Processor,loan_amount=52607;industry=healthcare;outcome=funded
FT-SME-2025-00128,Disburse Loan Funds,2025-06-12 17:14:44,Core Banking System,loan_amount=180408;industry=construction;outcome=funded
FT-SME-2025-00128,Set Up Loan Servicing,2025-06-13 16:14:44,Loan Processor,loan_amount=180408;industry=construction;outcome=funded
FT-SME-2025-00130,Disburse Loan Funds,2025-06-14 20:05:07,Core Banking System,loan_amount=216676;industry=healthcare;outcome=funded
FT-SME-2025-00130,Set Up Loan Servicing,2025-06-14 23:05:07,Loan Processor,loan_amount=216676;industry=healthcare;outcome=funded
FT-SME-2025-00131,Disburse Loan Funds,2025-06-17 12:19:14,Core Banking System,loan_amount=230321;outcome=funded
FT-SME-2025-00131,Set Up Loan Servicing,2025-06-17 21:19:14,Loan Processor,loan_amount=230321;outcome=funded
FT-SME-2025-00133,Disburse Loan Funds,2025-06-15 18:35:04,Core Banking System,loan_amount=326599;industry=construction;outcome=funded
FT-SME-2025-00133,Set Up Loan Servicing,2025-06-16 06:35:04,Loan Processor,loan_amount=326599;industry=construction;outcome=funded
