case_id,activity,event_timestamp,actor,case_attributes
FT-SME-2025-00034,Verify Business Identity,2025-05-11 02:20:24,Loan Processor,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00034,Pull Business Credit,2025-05-11 18:20:24,Loan Processor,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00035,Verify Business Identity,2025-05-13 14:14:36,Loan Processor,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00035,Pull Business Credit,2025-05-14 06:14:36,Loan Processor,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00036,Verify Business Identity,2025-05-12 05:14:31,Loan Processor,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00036,Pull Business Credit,2025-05-12 14:14:31,Loan Processor,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00037,Verify Business Identity,2025-05-14 12:40:32,Loan Processor,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00037,Pull Business Credit,2025-05-15 00:40:32,Loan Processor,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00038,Verify Business Identity,2025-05-13 13:51:43,Loan Processor,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00038,Pull Business Credit,2025-05-13 20:51:43,Loan Processor,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00039,Verify Business Identity,2025-05-13 21:15:54,Loan Processor,loan_amount=480677;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00039,Pull Business Credit,2025-05-14 19:15:54,Loan Processor,loan_amount=480677;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00040,Verify Business Identity,2025-05-15 04:50:03,Loan Processor,loan_amount=271114;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00040,Pull Business Credit,2025-05-15 22:50:03,Loan Processor,loan_amount=271114;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00041,Verify Business Identity,2025-05-16 10:53:37,Loan Processor,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00041,Pull Business Credit,2025-05-16 22:53:37,Loan Processor,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00042,Verify Business Identity,2025-05-15 03:54:18,Loan Processor,loan_amount=267725;outcome=funded
FT-SME-2025-00042,Verify Business Identity,2025-05-16 17:54:18,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00042,Pull Business Credit,2025-05-19 09:54:18,Loan Processor,loan_amount=267725;outcome=funded
FT-SME-2025-00043,Verify Business Identity,2025-05-13 13:52:12,Loan Processor,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00043,Pull Business Credit,2025-05-14 15:52:12,Loan Processor,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00044,Verify Business Identity,2025-05-14 20:15:09,Loan Processor,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00044,Pull Business Credit,2025-05-15 06:15:09,Loan Processor,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00045,Verify Business Identity,2025-05-15 07:52:52,Loan Processor,loan_amount=176700;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00045,Pull Business Credit,2025-05-15 18:52:52,Loan Processor,loan_amount=176700;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00046,Verify Business Identity,2025-05-16 04:06:57,Loan Processor,loan_amount=642102;outcome=funded
FT-SME-2025-00046,Verify Business Identity,2025-05-18 06:06:57,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00046,Pull Business Credit,2025-05-19 13:06:57,Loan Processor,loan_amount=642102;outcome=funded
FT-SME-2025-00047,Verify Business Identity,2025-05-17 14:34:26,Loan Processor,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00047,Pull Business Credit,2025-05-18 04:34:26,Loan Processor,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00048,Verify Business Identity,2025-05-15 08:31:54,Loan Processor,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00048,Pull Business Credit,2025-05-16 03:31:54,Loan Processor,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00049,Verify Business Identity,2025-05-17 18:40:15,Loan Processor,loan_amount=585776;outcome=funded
FT-SME-2025-00049,Verify Business Identity,2025-05-18 17:40:15,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00049,Pull Business Credit,2025-05-20 17:40:15,Loan Processor,loan_amount=585776;outcome=funded
FT-SME-2025-00050,Verify Business Identity,2025-05-16 12:45:09,Loan Processor,loan_amount=125475;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00050,Pull Business Credit,2025-05-17 00:45:09,Loan Processor,loan_amount=125475;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00051,Verify Business Identity,2025-05-16 13:23:42,Loan Processor,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00051,Pull Business Credit,2025-05-16 19:23:42,Loan Processor,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00052,Verify Business Identity,2025-05-16 08:26:49,Loan Processor,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00052,Pull Business Credit,2025-05-16 11:26:49,Loan Processor,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00053,Verify Business Identity,2025-05-19 11:33:21,Loan Processor,loan_amount=67931;outcome=withdrawn;withdrawal_reason=no_response
FT-SME-2025-00053,Pull Business Credit,2025-05-20 13:33:21,Loan Processor,loan_amount=67931;outcome=withdrawn;withdrawal_reason=no_response
FT-SME-2025-00054,Verify Business Identity,2025-05-19 07:19:10,Loan Processor,loan_amount=199574;outcome=funded
FT-SME-2025-00054,Verify Business Identity,2025-05-20 17:19:10,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00054,Pull Business Credit,2025-05-22 21:19:10,Loan Processor,loan_amount=199574;outcome=funded
FT-SME-2025-00055,Verify Business Identity,2025-05-19 15:00:45,Loan Processor,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00055,Pull Business Credit,2025-05-20 17:00:45,Loan Processor,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00056,Verify Business Identity,2025-05-20 02:52:50,Loan Processor,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00056,Pull Business Credit,2025-05-20 16:52:50,Loan Processor,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00057,Verify Business Identity,2025-05-19 01:24:29,Loan Processor,loan_amount=425593;outcome=funded
FT-SME-2025-00057,Verify Business Identity,2025-05-20 20:24:29,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00057,Pull Business Credit,2025-05-23 06:24:29,Loan Processor,loan_amount=425593;outcome=funded
FT-SME-2025-00058,Verify Business Identity,2025-05-19 16:08:21,Loan Processor,loan_amount=347241;outcome=funded
FT-SME-2025-00058,Verify Business Identity,2025-05-21 07:08:21,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00058,Pull Business Credit,2025-05-21 14:08:21,Loan Processor,loan_amount=347241;outcome=funded
FT-SME-2025-00059,Verify Business Identity,2025-05-21 09:06:12,Loan Processor,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00059,Pull Business Credit,2025-05-22 07:06:12,Loan Processor,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00060,Verify Business Identity,2025-05-21 11:38:00,Loan Processor,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00060,Pull Business Credit,2025-05-22 04:38:00,Loan Processor,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00061,Verify Business Identity,2025-05-20 11:48:09,Loan Processor,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00061,Pull Business Credit,2025-05-20 16:48:09,Loan Processor,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00062,Verify Business Identity,2025-05-20 16:05:04,Loan Processor,loan_amount=600039;outcome=funded
FT-SME-2025-00062,Verify Business Identity,2025-05-22 02:05:04,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00062,Pull Business Credit,2025-05-23 19:05:04,Loan Processor,loan_amount=600039;outcome=funded
FT-SME-2025-00063,Verify Business Identity,2025-05-20 09:19:25,Loan Processor,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00063,Pull Business Credit,2025-05-21 06:19:25,Loan Processor,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00064,Verify Business Identity,2025-05-19 22:41:44,Loan Processor,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00064,Pull Business Credit,2025-05-20 19:41:44,Loan Processor,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00065,Verify Business Identity,2025-05-19 22:14:27,Loan Processor,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00065,Pull Business Credit,2025-05-20 22:14:27,Loan Processor,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00066,Verify Business Identity,2025-05-20 10:54:31,Loan Processor,loan_amount=169288;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00066,Pull Business Credit,2025-05-20 22:54:31,Loan Processor,loan_amount=169288;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00067,Verify Business Identity,2025-05-22 00:47:33,Loan Processor,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00067,Pull Business Credit,2025-05-22 17:47:33,Loan Processor,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00068,Verify Business Identity,2025-05-22 20:30:19,Loan Processor,loan_amount=75009;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00068,Pull Business Credit,2025-05-23 01:30:19,Loan Processor,loan_amount=75009;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00069,Verify Business Identity,2025-05-23 08:19:49,Loan Processor,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00069,Pull Business Credit,2025-05-24 10:19:49,Loan Processor,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00070,Verify Business Identity,2025-05-23 01:40:48,Loan Processor,loan_amount=242619;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00070,Pull Business Credit,2025-05-23 11:40:48,Loan Processor,loan_amount=242619;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00071,Verify Business Identity,2025-05-24 16:59:58,Loan Processor,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00071,Pull Business Credit,2025-05-25 15:59:58,Loan Processor,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00072,Verify Business Identity,2025-05-24 01:04:18,Loan Processor,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00072,Pull Business Credit,2025-05-25 00:04:18,Loan Processor,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00073,Verify Business Identity,2025-05-22 06:59:38,Loan Processor,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00073,Pull Business Credit,2025-05-23 00:59:38,Loan Processor,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00074,Verify Business Identity,2025-05-24 22:29:37,Loan Processor,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00074,Pull Business Credit,2025-05-25 03:29:37,Loan Processor,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00075,Verify Business Identity,2025-05-23 18:56:03,Loan Processor,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00075,Pull Business Credit,2025-05-23 21:56:03,Loan Processor,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00076,Verify Business Identity,2025-05-24 08:46:20,Loan Processor,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00076,Pull Business Credit,2025-05-24 19:46:20,Loan Processor,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00077,Verify Business Identity,2025-05-23 20:48:34,Loan Processor,loan_amount=639597;outcome=funded
FT-SME-2025-00077,Verify Business Identity,2025-05-24 18:48:34,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00077,Pull Business Credit,2025-05-27 14:48:34,Loan Processor,loan_amount=639597;outcome=funded
FT-SME-2025-00078,Verify Business Identity,2025-05-26 01:47:09,Loan Processor,loan_amount=157294;industry=healthcare;outcome=funded
FT-SME-2025-00078,Pull Business Credit,2025-05-26 16:47:09,Loan Processor,loan_amount=157294;industry=healthcare;outcome=funded
FT-SME-2025-00079,Verify Business Identity,2025-05-25 14:11:01,Loan Processor,loan_amount=742607;outcome=funded
FT-SME-2025-00079,Verify Business Identity,2025-05-27 04:11:01,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00079,Pull Business Credit,2025-05-28 15:11:01,Loan Processor,loan_amount=742607;outcome=funded
FT-SME-2025-00080,Verify Business Identity,2025-05-25 12:17:34,Loan Processor,loan_amount=1404464;outcome=funded;uw_path=manual
FT-SME-2025-00080,Pull Business Credit,2025-05-25 15:17:34,Loan Processor,loan_amount=1404464;outcome=funded;uw_path=manual
FT-SME-2025-00081,Verify Business Identity,2025-05-26 06:28:50,Loan Processor,loan_amount=252908;industry=healthcare;outcome=funded
FT-SME-2025-00081,Pull Business Credit,2025-05-26 09:28:50,Loan Processor,loan_amount=252908;industry=healthcare;outcome=funded
FT-SME-2025-00082,Verify Business Identity,2025-05-25 16:46:20,Loan Processor,loan_amount=67449;industry=healthcare;outcome=funded
FT-SME-2025-00082,Pull Business Credit,2025-05-25 21:46:20,Loan Processor,loan_amount=67449;industry=healthcare;outcome=funded
FT-SME-2025-00083,Verify Business Identity,2025-05-25 20:21:21,Loan Processor,loan_amount=693141;outcome=funded;uw_path=manual
FT-SME-2025-00083,Pull Business Credit,2025-05-26 19:21:21,Loan Processor,loan_amount=693141;outcome=funded;uw_path=manual
FT-SME-2025-00084,Verify Business Identity,2025-05-28 07:50:34,Loan Processor,loan_amount=423732;industry=manufacturing;outcome=funded
FT-SME-2025-00084,Pull Business Credit,2025-05-29 01:50:34,Loan Processor,loan_amount=423732;industry=manufacturing;outcome=funded
FT-SME-2025-00085,Verify Business Identity,2025-05-26 20:10:12,Loan Processor,loan_amount=95880;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00085,Pull Business Credit,2025-05-27 07:10:12,Loan Processor,loan_amount=95880;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00086,Verify Business Identity,2025-05-28 02:28:53,Loan Processor,loan_amount=593108;outcome=funded
FT-SME-2025-00086,Verify Business Identity,2025-05-29 11:28:53,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00086,Pull Business Credit,2025-05-31 02:28:53,Loan Processor,loan_amount=593108;outcome=funded
FT-SME-2025-00087,Verify Business Identity,2025-05-28 12:02:44,Loan Processor,loan_amount=634035;outcome=funded
FT-SME-2025-00087,Verify Business Identity,2025-05-30 00:02:44,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00087,Pull Business Credit,2025-05-31 20:02:44,Loan Processor,loan_amount=634035;outcome=funded
FT-SME-2025-00088,Verify Business Identity,2025-05-27 15:06:27,Loan Processor,loan_amount=693395;industry=manufacturing;outcome=funded
FT-SME-2025-00088,Pull Business Credit,2025-05-28 01:06:27,Loan Processor,loan_amount=693395;industry=manufacturing;outcome=funded
FT-SME-2025-00089,Verify Business Identity,2025-05-28 11:27:04,Loan Processor,loan_amount=624784;industry=retail;outcome=funded
FT-SME-2025-00089,Pull Business Credit,2025-05-28 16:27:04,Loan Processor,loan_amount=624784;industry=retail;outcome=funded
FT-SME-2025-00090,Verify Business Identity,2025-05-29 01:44:57,Loan Processor,loan_amount=298798;outcome=funded;uw_path=manual
FT-SME-2025-00090,Pull Business Credit,2025-05-29 19:44:57,Loan Processor,loan_amount=298798;outcome=funded;uw_path=manual
FT-SME-2025-00091,Verify Business Identity,2025-05-26 21:34:00,Loan Processor,loan_amount=142057;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00091,Pull Business Credit,2025-05-27 23:34:00,Loan Processor,loan_amount=142057;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00092,Verify Business Identity,2025-05-29 03:24:45,Loan Processor,loan_amount=296541;outcome=funded;uw_path=manual
FT-SME-2025-00092,Pull Business Credit,2025-05-29 17:24:45,Loan Processor,loan_amount=296541;outcome=funded;uw_path=manual
FT-SME-2025-00093,Verify Business Identity,2025-05-29 22:52:34,Loan Processor,loan_amount=347137;industry=retail;outcome=funded
FT-SME-2025-00093,Pull Business Credit,2025-05-30 11:52:34,Loan Processor,loan_amount=347137;industry=retail;outcome=funded
FT-SME-2025-00094,Verify Business Identity,2025-05-28 08:39:59,Loan Processor,loan_amount=112957;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00094,Pull Business Credit,2025-05-28 14:39:59,Loan Processor,loan_amount=112957;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00095,Verify Business Identity,2025-05-30 00:57:32,Loan Processor,loan_amount=283124;industry=construction;outcome=funded
FT-SME-2025-00095,Pull Business Credit,2025-05-30 09:57:32,Loan Processor,loan_amount=283124;industry=construction;outcome=funded
FT-SME-2025-00096,Verify Business Identity,2025-05-31 05:12:00,Loan Processor,loan_amount=1237693;outcome=funded;uw_path=manual
FT-SME-2025-00096,Pull Business Credit,2025-05-31 09:12:00,Loan Processor,loan_amount=1237693;outcome=funded;uw_path=manual
FT-SME-2025-00097,Verify Business Identity,2025-05-29 15:06:48,Loan Processor,loan_amount=586283;industry=healthcare;outcome=funded
FT-SME-2025-00097,Pull Business Credit,2025-05-30 04:06:48,Loan Processor,loan_amount=586283;industry=healthcare;outcome=funded
FT-SME-2025-00098,Verify Business Identity,2025-06-01 09:59:57,Loan Processor,loan_amount=566548;outcome=funded
FT-SME-2025-00098,Verify Business Identity,2025-06-02 15:59:57,Loan Processor,rework_reason=rerun_after_doc_update
FT-SME-2025-00098,Pull Business Credit,2025-06-04 14:59:57,Loan Processor,loan_amount=566548;outcome=funded
FT-SME-2025-00099,Verify Business Identity,2025-05-31 11:10:50,Loan Processor,loan_amount=518120;outcome=funded;uw_path=manual
FT-SME-2025-00099,Pull Business Credit,2025-05-31 18:10:50,Loan Processor,loan_amount=518120;outcome=funded;uw_path=manual
FT-SME-2025-00100,Verify Business Identity,2025-05-31 12:30:06,Loan Processor,loan_amount=61310;industry=healthcare;outcome=funded
FT-SME-2025-00100,Pull Business Credit,2025-06-01 07:30:06,Loan Processor,loan_amount=61310;industry=healthcare;outcome=funded
FT-SME-2025-00101,Verify Business Identity,2025-06-01 05:26:42,Loan Processor,loan_amount=581480;outcome=funded
