case_id,activity,event_timestamp,actor,case_attributes
FT-SME-2025-00023,Capture Business Documentation,2025-05-09 15:03:51,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00023,Prepare & Send Loan Documents,2025-05-13 21:03:51,Loan Processor,loan_amount=529357;outcome=funded
FT-SME-2025-00023,Conduct Closing Review,2025-05-15 10:03:51,Loan Closer,loan_amount=529357;outcome=funded
FT-SME-2025-00024,Capture Business Documentation,2025-05-09 00:01:35,Loan Processor,loan_amount=312059;outcome=funded
FT-SME-2025-00024,Capture Business Documentation,2025-05-11 05:01:35,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00024,Prepare & Send Loan Documents,2025-05-17 19:01:35,Loan Processor,loan_amount=312059;outcome=funded
FT-SME-2025-00024,Conduct Closing Review,2025-05-19 08:01:35,Loan Closer,loan_amount=312059;outcome=funded
FT-SME-2025-00025,Capture Business Documentation,2025-05-07 20:08:40,Loan Processor,loan_amount=744625;industry=construction;outcome=funded
FT-SME-2025-00025,Prepare & Send Loan Documents,2025-05-13 06:08:40,Loan Processor,loan_amount=744625;industry=construction;outcome=funded
FT-SME-2025-00025,Conduct Closing Review,2025-05-14 13:08:40,Loan Closer,loan_amount=744625;industry=construction;outcome=funded
FT-SME-2025-00026,Capture Business Documentation,2025-05-07 22:31:15,Loan Processor,loan_amount=266378;industry=professional_services;outcome=funded
FT-SME-2025-00026,Prepare & Send Loan Documents,2025-05-12 21:31:15,Loan Processor,loan_amount=266378;industry=professional_services;outcome=funded
FT-SME-2025-00026,Conduct Closing Review,2025-05-14 01:31:15,Loan Closer,loan_amount=266378;industry=professional_services;outcome=funded
FT-SME-2025-00027,Capture Business Documentation,2025-05-09 06:04:17,Loan Processor,loan_amount=306754;industry=construction;outcome=funded
FT-SME-2025-00027,Prepare & Send Loan Documents,2025-05-12 09:04:17,Loan Processor,loan_amount=306754;industry=construction;outcome=funded
FT-SME-2025-00027,Conduct Closing Review,2025-05-13 04:04:17,Loan Closer,loan_amount=306754;industry=construction;outcome=funded
FT-SME-2025-00028,Capture Business Documentation,2025-05-09 16:50:57,Loan Processor,loan_amount=790989;outcome=funded;uw_path=manual
FT-SME-2025-00028,Prepare & Send Loan Documents,2025-05-20 04:50:57,Loan Processor,loan_amount=790989;outcome=funded;uw_path=manual
FT-SME-2025-00028,Conduct Closing Review,2025-05-21 17:50:57,Loan Closer,loan_amount=790989;outcome=funded;uw_path=manual
FT-SME-2025-00029,Capture Business Documentation,2025-05-10 22:48:32,Loan Processor,loan_amount=69509;industry=manufacturing;outcome=funded
FT-SME-2025-00029,Prepare & Send Loan Documents,2025-05-15 22:48:32,Loan Processor,loan_amount=69509;industry=manufacturing;outcome=funded
FT-SME-2025-00029,Conduct Closing Review,2025-05-16 11:48:32,Loan Closer,loan_amount=69509;industry=manufacturing;outcome=funded
FT-SME-2025-00030,Capture Business Documentation,2025-05-09 22:34:19,Loan Processor,loan_amount=731737;industry=healthcare;outcome=funded
FT-SME-2025-00030,Prepare & Send Loan Documents,2025-05-12 21:34:19,Loan Processor,loan_amount=731737;industry=healthcare;outcome=funded
FT-SME-2025-00030,Conduct Closing Review,2025-05-13 16:34:19,Loan Closer,loan_amount=731737;industry=healthcare;outcome=funded
FT-SME-2025-00031,Capture Business Documentation,2025-05-09 22:32:26,Loan Processor,loan_amount=115018;outcome=funded
FT-SME-2025-00031,Capture Business Documentation,2025-05-11 03:32:26,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00031,Prepare & Send Loan Documents,2025-05-16 08:32:26,Loan Processor,loan_amount=115018;outcome=funded
FT-SME-2025-00031,Conduct Closing Review,2025-05-17 16:32:26,Loan Closer,loan_amount=115018;outcome=funded
FT-SME-2025-00032,Capture Business Documentation,2025-05-11 17:05:31,Loan Processor,loan_amount=70305;industry=healthcare;outcome=funded
FT-SME-2025-00032,Prepare & Send Loan Documents,2025-05-15 08:05:31,Loan Processor,loan_amount=70305;industry=healthcare;outcome=funded
FT-SME-2025-00032,Conduct Closing Review,2025-05-16 16:05:31,Loan Closer,loan_amount=70305;industry=healthcare;outcome=funded
FT-SME-2025-00033,Capture Business Documentation,2025-05-10 19:24:40,Loan Processor,loan_amount=255217;outcome=withdrawn;withdrawal_reason=no_response
FT-SME-2025-00034,Capture Business Documentation,2025-05-10 02:20:24,Loan Processor,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00034,Prepare & Send Loan Documents,2025-05-21 09:20:24,Loan Processor,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00034,Conduct Closing Review,2025-05-22 04:20:24,Loan Closer,loan_amount=556455;outcome=funded;uw_path=manual
FT-SME-2025-00035,Capture Business Documentation,2025-05-12 17:14:36,Loan Processor,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00035,Prepare & Send Loan Documents,2025-05-17 17:14:36,Loan Processor,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00035,Conduct Closing Review,2025-05-19 01:14:36,Loan Closer,loan_amount=460666;industry=construction;outcome=funded
FT-SME-2025-00036,Capture Business Documentation,2025-05-11 21:14:31,Loan Processor,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00036,Prepare & Send Loan Documents,2025-05-17 07:14:31,Loan Processor,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00036,Conduct Closing Review,2025-05-18 01:14:31,Loan Closer,loan_amount=590854;industry=professional_services;outcome=funded
FT-SME-2025-00037,Capture Business Documentation,2025-05-13 22:40:32,Loan Processor,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00037,Prepare & Send Loan Documents,2025-05-22 20:40:32,Loan Processor,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00037,Conduct Closing Review,2025-05-23 22:40:32,Loan Closer,loan_amount=1147794;outcome=funded;uw_path=manual
FT-SME-2025-00038,Capture Business Documentation,2025-05-12 20:51:43,Loan Processor,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00038,Prepare & Send Loan Documents,2025-05-20 02:51:43,Loan Processor,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00038,Conduct Closing Review,2025-05-20 09:51:43,Loan Closer,loan_amount=652445;outcome=funded;uw_path=manual
FT-SME-2025-00039,Capture Business Documentation,2025-05-13 09:15:54,Loan Processor,loan_amount=480677;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00040,Capture Business Documentation,2025-05-14 20:50:03,Loan Processor,loan_amount=271114;outcome=declined;decline_reason=industry_risk
FT-SME-2025-00041,Capture Business Documentation,2025-05-15 13:53:37,Loan Processor,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00041,Prepare & Send Loan Documents,2025-05-19 04:53:37,Loan Processor,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00041,Conduct Closing Review,2025-05-19 23:53:37,Loan Closer,loan_amount=618008;industry=retail;outcome=funded
FT-SME-2025-00042,Capture Business Documentation,2025-05-14 17:54:18,Loan Processor,loan_amount=267725;outcome=funded
FT-SME-2025-00042,Capture Business Documentation,2025-05-16 04:54:18,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00042,Prepare & Send Loan Documents,2025-05-21 12:54:18,Loan Processor,loan_amount=267725;outcome=funded
FT-SME-2025-00042,Conduct Closing Review,2025-05-22 06:54:18,Loan Closer,loan_amount=267725;outcome=funded
FT-SME-2025-00043,Capture Business Documentation,2025-05-13 06:52:12,Loan Processor,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00043,Prepare & Send Loan Documents,2025-05-16 15:52:12,Loan Processor,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00043,Conduct Closing Review,2025-05-17 14:52:12,Loan Closer,loan_amount=561880;industry=healthcare;outcome=funded
FT-SME-2025-00044,Capture Business Documentation,2025-05-13 20:15:09,Loan Processor,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00044,Prepare & Send Loan Documents,2025-05-18 10:15:09,Loan Processor,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00044,Conduct Closing Review,2025-05-19 05:15:09,Loan Closer,loan_amount=334098;industry=healthcare;outcome=funded
FT-SME-2025-00045,Capture Business Documentation,2025-05-14 12:52:52,Loan Processor,loan_amount=176700;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00046,Capture Business Documentation,2025-05-15 02:06:57,Loan Processor,loan_amount=642102;outcome=funded
FT-SME-2025-00046,Capture Business Documentation,2025-05-17 07:06:57,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00046,Prepare & Send Loan Documents,2025-05-21 05:06:57,Loan Processor,loan_amount=642102;outcome=funded
FT-SME-2025-00046,Conduct Closing Review,2025-05-22 03:06:57,Loan Closer,loan_amount=642102;outcome=funded
FT-SME-2025-00047,Capture Business Documentation,2025-05-16 19:34:26,Loan Processor,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00047,Prepare & Send Loan Documents,2025-05-20 01:34:26,Loan Processor,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00047,Conduct Closing Review,2025-05-20 20:34:26,Loan Closer,loan_amount=548119;industry=professional_services;outcome=funded
FT-SME-2025-00048,Capture Business Documentation,2025-05-14 22:31:54,Loan Processor,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00048,Prepare & Send Loan Documents,2025-05-18 10:31:54,Loan Processor,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00048,Conduct Closing Review,2025-05-19 22:31:54,Loan Closer,loan_amount=653947;industry=retail;outcome=funded
FT-SME-2025-00049,Capture Business Documentation,2025-05-17 14:40:15,Loan Processor,loan_amount=585776;outcome=funded
FT-SME-2025-00049,Capture Business Documentation,2025-05-18 10:40:15,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00049,Prepare & Send Loan Documents,2025-05-23 19:40:15,Loan Processor,loan_amount=585776;outcome=funded
FT-SME-2025-00049,Conduct Closing Review,2025-05-25 02:40:15,Loan Closer,loan_amount=585776;outcome=funded
FT-SME-2025-00050,Capture Business Documentation,2025-05-16 10:45:09,Loan Processor,loan_amount=125475;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00051,Capture Business Documentation,2025-05-15 16:23:42,Loan Processor,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00051,Prepare & Send Loan Documents,2025-05-19 09:23:42,Loan Processor,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00051,Conduct Closing Review,2025-05-21 04:23:42,Loan Closer,loan_amount=515528;industry=retail;outcome=funded
FT-SME-2025-00052,Capture Business Documentation,2025-05-15 14:26:49,Loan Processor,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00052,Prepare & Send Loan Documents,2025-05-19 10:26:49,Loan Processor,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00052,Conduct Closing Review,2025-05-20 07:26:49,Loan Closer,loan_amount=111405;industry=professional_services;outcome=funded
FT-SME-2025-00053,Capture Business Documentation,2025-05-18 11:33:21,Loan Processor,loan_amount=67931;outcome=withdrawn;withdrawal_reason=no_response
FT-SME-2025-00054,Capture Business Documentation,2025-05-18 12:19:10,Loan Processor,loan_amount=199574;outcome=funded
FT-SME-2025-00054,Capture Business Documentation,2025-05-20 06:19:10,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00054,Prepare & Send Loan Documents,2025-05-26 03:19:10,Loan Processor,loan_amount=199574;outcome=funded
FT-SME-2025-00054,Conduct Closing Review,2025-05-26 13:19:10,Loan Closer,loan_amount=199574;outcome=funded
FT-SME-2025-00055,Capture Business Documentation,2025-05-18 14:00:45,Loan Processor,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00055,Prepare & Send Loan Documents,2025-05-28 21:00:45,Loan Processor,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00055,Conduct Closing Review,2025-05-29 07:00:45,Loan Closer,loan_amount=919937;outcome=funded;uw_path=manual
FT-SME-2025-00056,Capture Business Documentation,2025-05-19 13:52:50,Loan Processor,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00056,Prepare & Send Loan Documents,2025-05-23 21:52:50,Loan Processor,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00056,Conduct Closing Review,2025-05-25 00:52:50,Loan Closer,loan_amount=330649;industry=professional_services;outcome=funded
FT-SME-2025-00057,Capture Business Documentation,2025-05-18 19:24:29,Loan Processor,loan_amount=425593;outcome=funded
FT-SME-2025-00057,Capture Business Documentation,2025-05-20 12:24:29,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00057,Prepare & Send Loan Documents,2025-05-25 09:24:29,Loan Processor,loan_amount=425593;outcome=funded
FT-SME-2025-00057,Conduct Closing Review,2025-05-26 23:24:29,Loan Closer,loan_amount=425593;outcome=funded
FT-SME-2025-00058,Capture Business Documentation,2025-05-18 18:08:21,Loan Processor,loan_amount=347241;outcome=funded
FT-SME-2025-00058,Capture Business Documentation,2025-05-20 17:08:21,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00058,Prepare & Send Loan Documents,2025-05-23 23:08:21,Loan Processor,loan_amount=347241;outcome=funded
FT-SME-2025-00058,Conduct Closing Review,2025-05-25 06:08:21,Loan Closer,loan_amount=347241;outcome=funded
FT-SME-2025-00059,Capture Business Documentation,2025-05-20 10:06:12,Loan Processor,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00059,Prepare & Send Loan Documents,2025-05-24 19:06:12,Loan Processor,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00059,Conduct Closing Review,2025-05-26 13:06:12,Loan Closer,loan_amount=359003;industry=professional_services;outcome=funded
FT-SME-2025-00060,Capture Business Documentation,2025-05-21 01:38:00,Loan Processor,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00060,Prepare & Send Loan Documents,2025-05-30 05:38:00,Loan Processor,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00060,Conduct Closing Review,2025-05-30 23:38:00,Loan Closer,loan_amount=1159468;outcome=funded;uw_path=manual
FT-SME-2025-00061,Capture Business Documentation,2025-05-20 09:48:09,Loan Processor,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00061,Prepare & Send Loan Documents,2025-05-29 01:48:09,Loan Processor,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00061,Conduct Closing Review,2025-05-30 07:48:09,Loan Closer,loan_amount=880804;outcome=funded;uw_path=manual
FT-SME-2025-00062,Capture Business Documentation,2025-05-19 17:05:04,Loan Processor,loan_amount=600039;outcome=funded
FT-SME-2025-00062,Capture Business Documentation,2025-05-21 17:05:04,Loan Processor,rework_reason=missing_tax_return
FT-SME-2025-00062,Prepare & Send Loan Documents,2025-05-27 05:05:04,Loan Processor,loan_amount=600039;outcome=funded
FT-SME-2025-00062,Conduct Closing Review,2025-05-28 15:05:04,Loan Closer,loan_amount=600039;outcome=funded
FT-SME-2025-00063,Capture Business Documentation,2025-05-19 10:19:25,Loan Processor,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00063,Prepare & Send Loan Documents,2025-05-24 07:19:25,Loan Processor,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00063,Conduct Closing Review,2025-05-25 20:19:25,Loan Closer,loan_amount=646429;industry=professional_services;outcome=funded
FT-SME-2025-00064,Capture Business Documentation,2025-05-19 06:41:44,Loan Processor,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00064,Prepare & Send Loan Documents,2025-05-22 23:41:44,Loan Processor,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00064,Conduct Closing Review,2025-05-23 20:41:44,Loan Closer,loan_amount=313028;industry=construction;outcome=funded
FT-SME-2025-00065,Capture Business Documentation,2025-05-19 07:14:27,Loan Processor,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00065,Prepare & Send Loan Documents,2025-05-24 00:14:27,Loan Processor,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00065,Conduct Closing Review,2025-05-25 08:14:27,Loan Closer,loan_amount=741707;industry=construction;outcome=funded
FT-SME-2025-00066,Capture Business Documentation,2025-05-19 08:54:31,Loan Processor,loan_amount=169288;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00067,Capture Business Documentation,2025-05-21 05:47:33,Loan Processor,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00067,Prepare & Send Loan Documents,2025-05-26 12:47:33,Loan Processor,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00067,Conduct Closing Review,2025-05-27 16:47:33,Loan Closer,loan_amount=560285;industry=healthcare;outcome=funded
FT-SME-2025-00068,Capture Business Documentation,2025-05-21 22:30:19,Loan Processor,loan_amount=75009;outcome=declined;decline_reason=debt_service_coverage
FT-SME-2025-00069,Capture Business Documentation,2025-05-22 12:19:49,Loan Processor,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00069,Prepare & Send Loan Documents,2025-06-02 08:19:49,Loan Processor,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00069,Conduct Closing Review,2025-06-02 18:19:49,Loan Closer,loan_amount=777314;outcome=funded;uw_path=manual
FT-SME-2025-00070,Capture Business Documentation,2025-05-22 01:40:48,Loan Processor,loan_amount=242619;outcome=withdrawn;withdrawal_reason=rate_too_high
FT-SME-2025-00071,Capture Business Documentation,2025-05-23 23:59:58,Loan Processor,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00071,Prepare & Send Loan Documents,2025-06-03 21:59:58,Loan Processor,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00071,Conduct Closing Review,2025-06-04 13:59:58,Loan Closer,loan_amount=1144676;outcome=funded;uw_path=manual
FT-SME-2025-00072,Capture Business Documentation,2025-05-23 10:04:18,Loan Processor,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00072,Prepare & Send Loan Documents,2025-05-28 09:04:18,Loan Processor,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00072,Conduct Closing Review,2025-05-29 04:04:18,Loan Closer,loan_amount=501588;industry=retail;outcome=funded
FT-SME-2025-00073,Capture Business Documentation,2025-05-21 16:59:38,Loan Processor,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00073,Prepare & Send Loan Documents,2025-05-26 14:59:38,Loan Processor,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00073,Conduct Closing Review,2025-05-28 09:59:38,Loan Closer,loan_amount=348639;industry=manufacturing;outcome=funded
FT-SME-2025-00074,Capture Business Documentation,2025-05-23 23:29:37,Loan Processor,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00074,Prepare & Send Loan Documents,2025-05-28 21:29:37,Loan Processor,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00074,Conduct Closing Review,2025-05-29 23:29:37,Loan Closer,loan_amount=676266;industry=healthcare;outcome=funded
FT-SME-2025-00075,Capture Business Documentation,2025-05-22 20:56:03,Loan Processor,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00075,Prepare & Send Loan Documents,2025-05-27 18:56:03,Loan Processor,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00075,Conduct Closing Review,2025-05-28 13:56:03,Loan Closer,loan_amount=543847;industry=healthcare;outcome=funded
FT-SME-2025-00076,Capture Business Documentation,2025-05-23 18:46:20,Loan Processor,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00076,Prepare & Send Loan Documents,2025-05-27 08:46:20,Loan Processor,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00076,Conduct Closing Review,2025-05-28 07:46:20,Loan Closer,loan_amount=380199;industry=healthcare;outcome=funded
FT-SME-2025-00077,Capture Business Documentation,2025-05-23 13:48:34,Loan Processor,loan_amount=639597;outcome=funded
FT-SME-2025-00077,Capture Business Documentation,2025-05-24 10:48:34,Loan Processor,rework_reason=missing_tax_return
